link,link_text,txt,site,area
https://www.lidovky.cz/svet/severni-korea-muze-prosperovat-jako-vietnam-vzda-li-se-zbrani-napsal-trump.A190227_122212_ln_zahranici_mha,ŽIVĚ: Trump se setkal s Kimem. Diktátora označil za svého přítele,Ve vietnamské metropoli se ve středu po poledni SEČ setkal se severokorejským vůdcem Kim Čong-unem americký prezident...,lidovky.cz,title
https://www.lidovky.cz/svet/trump-je-rasista-a-podvodnik-lituji-prace-pro-nej-rekne-podle-medii-jeho-pravnik-v-kongresu.A190227_100810_ln_zahranici_form,"‚Trump je rasista a podrazák.‘ Lituji práce pro něj, řekne podle médií jeho právník v Kongresu",Bývalý důvěrník Donalda Trumpa Michael Cohen ve středu při kongresovém slyšení označí prezidenta za rasistu a...,lidovky.cz,title
https://www.lidovky.cz/novinari/ondrej-koutnik.N2898,Ondřej Koutník,"Nový šéf pražského dopravního podniku Petr Witowski by nešel do pořadu, který by moderovala jeho manželka Světlana....",lidovky.cz,title
https://www.lidovky.cz/novinari/robert-sattler.N3808,Robert Sattler,"Změny v pokutách, bodovacím systému, ale také opatření, aby se řidiči nemohli vymlouvat, že nemají řidičský průkaz u...",lidovky.cz,title
https://www.lidovky.cz/lide/asi-jatka-debilni-vietnamske-kecy.A190220_112909_lide_ape,"ASI.JATKA: Cvičíš, aby ti narostla prsa? Kdy se vdáš? Debilní vietnamské kecy","Dneska pojedeme trošku jiný kalibr, nic pro slabé a úzkostlivé duše. Zásadně nezkoušejte doma a hlavně Not Save For...",lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/machacek-corbynuv-polibek-smrti-druhemu-referendu.A190227_125605_monitor-jana-machacka_vlh,Corbynův polibek smrti druhému referendu,"Lídr britských labouristů Jeremy Corbyn v pondělí oznámil, že on i jeho...",lidovky.cz,title
https://www.lidovky.cz/domov/zeman-navrhl-gerlocha-na-ustavniho-soudce-senat-rozhodne-v-breznu-opozice-je-proti.A190227_141854_ln_domov_form,"Zeman navrhl Gerlocha na ústavního soudce, Senát rozhodne v březnu. Opozice je proti",Prezident Miloš Zeman ve středu oficiálně navrhl Senátu na ústavního soudce prorektora Karlovy univerzity Aleše...,lidovky.cz,title
https://www.lidovky.cz/domov/svaz-bojovniku-za-svobodu-nenecha-sveho-predsedu-vodicku-promluvit-na-piete-v-lidicich.A190227_132501_ln_domov_form,"Šéf svazu bojovníků za svobodu Vodička nepromluví na pietě v Lidicích, rozhodl výbor",Předseda Českého svazu bojovníků za svobodu Jaroslav Vodička nebude moct promluvit na pietě k 77. výročí vyhlazení...,lidovky.cz,title
https://www.lidovky.cz/domov/muz-si-odsedel-rok-a-pul-za-unos-ktery-zrejme-nespachal-soud-povolil-obnovu-rizeni.A190227_122600_ln_domov_form,"Muž si odseděl víc než rok za únos, který zřejmě nespáchal. Soud povolil obnovu řízení",Krajský soud ve Zlíně ve středu povolil obnovu řízení v případu únosu...,lidovky.cz,title
https://www.lidovky.cz/domov/britove-v-cesku-budou-mit-stejna-prava-i-pri-brexitu-bez-dohody-schvalil-senat.A190227_113744_ln_domov_form,"Britové v Česku budou mít stejná práva i při brexitu bez dohody, schválil Senát",V případě odchodu Velké Británie z Evropské unie bez dohody budou mít...,lidovky.cz,title
https://www.lidovky.cz/svet/indicke-rakety-zabily-v-pakistanskem-kasmiru-sest-civilistu-napeti-v-oblasti-roste.A190227_074956_ln_zahranici_form,Indické rakety zabily v pákistánském Kašmíru šest civilistů. Napětí v oblasti roste,"Pákistánská armáda oznámila, že nad částí Kašmíru, kterou ovládá, ve...",lidovky.cz,title
https://www.lidovky.cz/svet/byl-to-statnik-s-vizi-bolsonaro-vyjadril-obdiv-paraguayskemu-diktatorovi-ktery-nechal-zabit-4000.A190227_104051_ln_domov_form,"‚Byl to státník s vizí.‘ Bolsonaro vyjádřil obdiv paraguayskému diktátorovi, který nechal zabít 4000 lidí",Brazilský prezident Jair Bolsonaro dal veřejně najevo obdiv k...,lidovky.cz,title
https://www.lidovky.cz/svet/na-kahirskem-hlavnim-nadrazi-vypukl-pozar-15-mrtvych-a-nejmene-20-zranenych.A190227_102008_ln_zahranici_form,Na káhirském hlavním nádraží vybuchla nádrž s palivem po nárazu vlaku. 20 mrtvých,Při středečním požáru na hlavním nádraží v Káhiře zemřelo 25 lidí. Oznámil to ředitel káhirské nemocnice. Zranění podle...,lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/rozdily-mezi-regiony-ceska-se-prohlubuji-upozornila-evropska-komise.A190227_130416_firmy-trhy_form,"Rozdíly mezi regiony Česka se prohlubují, upozornila Evropská komise","Pokračující růst českého hospodářství nabízí příležitost k prohloubení strukturálních reforem, vzkázala ve středu do...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/vlada-schvalila-babisuv-tah-na-operatory-prevest-cislo-by-mohlo-trvat-jen-dva-dny.A190227_095625_firmy-trhy_form,Vláda schválila Babišův ‚tah na operátory‘. Převést číslo by mohlo trvat jen dva dny,"Návrh změny zákona o elektronických komunikacích, který má přinést zkrácení doby převedení čísla při změně mobilního...",lidovky.cz,title
