link,link_text,txt,site,area
https://www.lidovky.cz/izrael-sestrelil-syrskou-stihacku-byla-dva-kilometry-od-syrsko-izraelskych-hranic-gzu-/zpravy-svet.aspx?c=A180724_133036_ln_zahranici_mha,"Izrael sestřelil syrský bombardér Su-24 dvěma raketami Patriot. Byl 1,5 kilometru uvnitř vzdušného prostoru","Izraelská armáda v úterý sestřelila syrský letoun, který podle Izraelců vletěl 1,5 kilometru do jejich vzdušného...",lidovky.cz,title
https://www.lidovky.cz/je-to-nespravedlnost-prohlasil-babis-v-souvislosti-s-h-systemem-pxt-/zpravy-domov.aspx?c=A180724_114423_ln_domov_seb,"Je to nespravedlnost, prohlásil Babiš v souvislosti s H-Systemem",O nespravedlnosti hovořil premiér Andrej Babiš (ANO) v souvislosti s případem někdejších klientů vytunelované firmy...,lidovky.cz,title
https://byznys.lidovky.cz/tv-barrandov-od-srpna-zrusi-sve-vecerni-zpravy-nahradi-je-novy-komentatorsky-porad-gz8-/media.aspx?c=A180724_121136_ln-media_seb,TV Barrandov od srpna zruší večerní zprávy. Nahradí je devátý pořad Jaromíra Soukupa,TV Barrandov od srpna zruší svou večerní zpravodajskou relaci Naše zprávy a místo toho od září nasadí nové zpravodajské...,lidovky.cz,title
https://byznys.lidovky.cz/letadlo-ze-sarajeva-do-osla-pristalo-na-ruzyni-vylozilo-pasazera-ktery-kouril-na-palube-gu9-/doprava.aspx?c=A180724_121243_ln_domov_form,"Letadlo ze Sarajeva do Osla přistálo neplánovaně v Praze. Policie si došla pro pasažéra, který kouřil","Nedělní let na palubě letadla nízkonákladové letecké společnosti Norwegian skončil pro jednoho z cestujících dříve, než...",lidovky.cz,title
https://cestovani.lidovky.cz/anglicane-nikdy-nepochopi-prezouvani-houbareni-a-odmitani-jidla-ze-slusnosti-rika-ceska-g62-/aktuality.aspx?c=A180717_160421_aktuality_ape,"Angličané nikdy nepochopí přezouvání, houbaření a odmítání jídla ze slušnosti, říká Češka","Míla Fürstová se do Anglie stěhovala, když jí bylo 20 let. Sama má ale pocit, že z Česka nikdy doopravdy neodešla....",lidovky.cz,title
https://www.lidovky.cz/machacek-rachman-putin-proziva-sladky-okamzik-pomsty-pd8-/monitor-jana-machacka.aspx?c=A180724_130231_monitor-jana-machacka_seb,Putin podle Rachmana prožívá sladký okamžik pomsty,Zahraničněpolitický establishment ve Washingtonu zažívá od helsinského summitu...,lidovky.cz,title
https://www.lidovky.cz/malacova-dorazila-do-lan-za-zemanem-hovorit-budou-o-jejich-prioritach-na-ministerstvu-g4u-/zpravy-domov.aspx?c=A180724_153418_ln_domov_seb,"Maláčová dorazila do Lán za Zemanem, hovořit budou o jejích prioritách na ministerstvu",Kandidátka na ministryni práce a sociálních věcí Jana Maláčová (ČSSD) dorazila v úterý odpoledne do Lán na schůzku s...,lidovky.cz,title
https://www.lidovky.cz/za-vrazdu-14lete-divky-na-decinsku-dostal-sestatricetilety-muz-trest-19-let-vezeni-ggk-/zpravy-domov.aspx?c=A180724_152803_ln_domov_seb,Za vraždu 14leté dívky na Děčínsku dostal šestatřicetiletý muž trest 19 let vězení,Na 19 let v úterý poslal ústecký krajský soud do vězení bývalého regionálního novináře Martina Chloubu za vraždu...,lidovky.cz,title
https://www.lidovky.cz/lide-z-druzstevnich-bytu-v-horomericich-se-odmitaji-vystehovat-chystaji-se-bojovat-proti-rozhodnuti-ibe-/zpravy-domov.aspx?c=A180724_131520_ln_domov_seb,Lidé z družstevních bytů v Horoměřicích se odmítají vystěhovat. Budou bojovat proti rozhodnutí soudu,"Obyvatelé bytů družstva Svatopluk v Horoměřicích, kteří mají do...",lidovky.cz,title
https://www.lidovky.cz/policiste-kteri-se-vyfotili-s-kajinkem-byli-potrestani-pi7-/zpravy-domov.aspx?c=A180724_125045_ln_domov_seb,"Policisté, kteří se vyfotili s Kajínkem, byli potrestáni","Policie potrestala tři policisty, kteří se v Ostravě vyfotili s...",lidovky.cz,title
