link,link_text,txt,site,area
https://www.lidovky.cz/vybor-doporucuje-vydat-babise-a-faltynka-ke-stihani-poslanci-o-tom-rozhodou-spis-az-za-tyden-icg-/zpravy-domov.aspx?c=A180116_122447_ln_domov_dv,"Výbor doporučil vydat Babiše a Faltýnka ke stíhání. Vláda nedostala důvěru, bude muset podat demisi",Jednobarevná menšinová vláda předsedy hnutí ANO Andreje Babiše v úterý nedostala důvěru Sněmovny a bude muset podat...,lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=2368,Šárka Kabátová,Namísto finiše prezidentské kampaně se pozornost pár dní před druhým kolem soustředila na avizované televizní debaty....,lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=3890,Jan Horák,"Blíží se rozhodnutí, zda David Rath usedne na lavici obžalovaných i ve své méně exponované kauze. Policie uzavřela...",lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=3808,Robert Sattler,"Sotva byly sečteny výsledky prvního dějství prezidentských voleb a už se začaly objevovat nepodložené informace, které...",lidovky.cz,title
https://www.lidovky.cz/rodice-v-usa-veznili-13-deti-nektere-byly-v-retezech-sedm-z-nich-jiz-bylo-dospelych-g1m-/zpravy-svet.aspx?c=A180116_090041_ln_domov_ELE,"Rodiče v USA věznili 13 dětí, některé byly v řetězech. Sedm z nich již bylo dospělých","Sedmnáctiletá dívka dovedla americkou policii do domu v malém kalifornském městě, kde rodiče věznili ji a dalších 12...",lidovky.cz,title
https://www.lidovky.cz/klesla-polibky-smrti-zemanuv-nejvetsi-trumf-je-prazska-kavarna-pwm-/nazory.aspx?c=A180115_212323_ln_nazory_sij,Polibky smrti. Zemanův největší trumf je ‚pražská kavárna‘,Netrvalo to ani 24 hodin od výsledku prvního kola prezidentských voleb a sešli...,lidovky.cz,title
https://www.lidovky.cz/vice-nez-sto-nehod-hlasi-policie-na-jizni-morave-dalnici-d1-blokuji-hromadne-nehody-giq-/zpravy-domov.aspx?c=A180116_110150_ln_domov_ele,"Více než sto nehod, hlásí policie na jižní Moravě. Dálnice D1 blokují hromadné nehody","Sněžení a silný vítr od časného rána komplikují dopravu na řadě míst republiky, policisté řešili desítky nehod. Kdo...",lidovky.cz,title
https://www.lidovky.cz/neshody-rodicu-nemaji-byt-podle-us-duvodem-k-odkladu-skoly-pnb-/zpravy-domov.aspx?c=A180116_132118_ln_domov_ele,"Rozvod a neshoda rodičů není důvodem pro odklad školy, rozhodl Ústavní soud","Konflikty rodičů nemohou být důvodem k dodatečnému odkladu školní docházky, zdůraznil dnes Ústavní soud (ÚS) v novém...",lidovky.cz,title
https://www.lidovky.cz/ministerstvo-financi-nejspis-vyjme-capi-hnizdo-z-financovani-eu-ackoliv-vybor-rop-tento-navrh-zamit-ita-/zpravy-domov.aspx?c=A180116_114045_ln_domov_ele,"Ministerstvo financí  nejspíš vyjme Čapí hnízdo z financování EU, ačkoliv výbor ROP návrh zamítl",Výbor regionální rady Regionálního operačního programu (ROP) Střední...,lidovky.cz,title
https://www.lidovky.cz/paroubek-porada-konference-na-niz-chce-vzkrisit-cssd-strana-o-tom-nevi-1ea-/zpravy-domov.aspx?c=A180115_152237_ln_domov_jho,"Paroubek pořádá konferenci, na níž chce vzkřísit ČSSD. Strany se na nic neptal","Bývalý premiér Jiří Paroubek své původní straně opět připomněl, že...",lidovky.cz,title
https://www.lidovky.cz/zradikalizovany-trestanec-ve-francii-zranil-sedm-dozorcu-pnc-/zpravy-svet.aspx?c=A180116_130042_ln_zahranici_mha,Zradikalizovaný vězeň ve Francii zranil sedm dozorců. Zpacifikovalo ho až 9 mužů,Sedm dozorců napadl a ranami pěstí zranil radikalizovaný vězeň v...,lidovky.cz,title
https://www.lidovky.cz/do-nemecka-v-lonskem-roce-prislo-mene-migrantu-f4l-/zpravy-svet.aspx?c=A180116_120410_ln_zahranici_ele,Do Německa v loňském roce přišlo 187 tisíc migrantů. Méně než rok předtím,Do Německa loni přišlo 186 644 žadatelů o azyl - poprvé po několika...,lidovky.cz,title
https://www.lidovky.cz/peter-madsen-je-obzalovan-z-vrazdy-svedske-novinarky-v-ponorce-pvh-/zpravy-svet.aspx?c=A180116_134228_ln_zahranici_ele,Vynálezce Madsen je obžalován z vraždy švédské novinářky v ponorce,Dánská prokuratura obžalovala konstruktéra Petera Madsena z vraždy švédské novinářky Kim Wallové. O život ji podle...,lidovky.cz,title
https://byznys.lidovky.cz/od-dubna-ma-platit-omezeni-cyklistu-v-centru-prahy-hlavne-u-vaclavskeho-namesti-g0q-/doprava.aspx?c=A180116_153550_ln-doprava_ELE,Od dubna má platit omezení cyklistů v centru Prahy. Hlavně u Václavského náměstí,"Cyklisté zřejmě na pěší zóny v historickém centru hlavního města nevjedou od 1. dubna. Vyplývá to z popisu omezení,...",lidovky.cz,title
https://byznys.lidovky.cz/cd-zacaly-testovat-zakaznickou-in-kartu-v-mobilech-f8d-/doprava.aspx?c=A180116_123644_ln_domov_ele,ČD začaly testovat zákaznickou In Kartu v mobilech,"České dráhy začaly testovat zákaznickou kartu v mobilním telefonu. Virtuální In Karta bude mít neomezenou platnost,...",lidovky.cz,title
https://byznys.lidovky.cz/amsterdam-omezi-pronajmy-pres-airbnb-na-maximalne-30-dni-v-roce-puo-/firmy-trhy.aspx?c=A180115_171024_firmy-trhy_jbs,Amsterdam omezí pronájmy přes Airbnb na maximálně 30 dní v roce,Evropské metropole čím dál častěji zpřísňují podmínky pro služby typu...,lidovky.cz,title
