link,link_text,txt,site,area
https://www.lidovky.cz/svet/hlavni-podezrely-z-vrazdy-kuciaka-je-byvaly-policista-a-milovnik-bojovych-sportu.A180927_145039_ln_zahranici_mha,Kdo je hlavní podezřelý z vraždy Kuciaka? Bývalý policista a milovník bojových sportů,V malém slovenském městečku Kolárovo je již od rána rušno. Kolem čtvrté hodiny ranní se v ulicích objevily zásahové...,lidovky.cz,title
https://www.lidovky.cz/novinari/michal-bernath.N3981,Michal Bernáth,"V sobotu uplyne 80 let od podpisu Mnichovské dohody, která je často prezentovaná jako „Mnichovská zrada“. Už od jejího...",lidovky.cz,title
https://www.lidovky.cz/novinari/tereza-navratilova.N4181,Tereza Navrátilová,Velkým nápisem o Babišovi se ve středu chystal malíř Jan Merta ozdobit prostranství před Andělem. Z chystaného textu:...,lidovky.cz,title
https://www.lidovky.cz/domov/snemovni-volby-by-v-zari-podle-pruzkumu-vyhralo-ano-pirati-a-cssd-mirne-posilili.A180927_155127_ln_domov_ele,"CVVM: Sněmovní volby by v září vyhrálo ANO. Pod hranicí by skončili lidovci, STAN a TOP 09",Zářijové sněmovní volby by podle modelu Centra pro výzkum veřejného mínění (CVVM) vyhrálo hnutí ANO s 30 procenty hlasů...,lidovky.cz,title
https://www.lidovky.cz/domov/policista-ktery-v-plzni-zakrocil-se-zbrani-proti-ridici-trestny-cin-nespachal-rozhodl-soud.A180927_155634_ln_domov_ele,"Důstojník z policejní zásahovky, který zakročil se zbraní proti řidiči, trestný čin nespáchal, rozhodl soud","Policejní důstojník, který loni v září v Plzni v civilu s pistolí zasáhl proti řidiči, nespáchal trestný čin. Mohlo by...",lidovky.cz,title
https://www.lidovky.cz/nazory/leko-tve-prace-si-vazim-petro-ale-nechapu-te.A180927_122901_ln_nazory_ele,"Tvé práce si vážím, Petro, ale nechápu tě","Milá Petro, tvého odchodu z Lidových novin je mi velmi líto. Po dvaceti sedmi...",lidovky.cz,title
https://www.lidovky.cz/domov/zapadonilska-horecka-se-projevila-uz-u-druheho-cecha-nakazil-se-v-tuzemsku.A180927_171635_ln_domov_ele,"Západonilská horečka se projevila už u druhého Čecha, nakazil se v tuzemsku","Lékaři potvrdili nákazu západonilskou horečkou u prvního českého pacienta, který si ji nepřivezl ze zahraničí....",lidovky.cz,title
https://www.lidovky.cz/domov/za-vydirani-babise-dostal-hacker-z-ostravy-podminku.A180927_165908_ln_domov_ele,"Za vydírání Babiše dostal hacker z Ostravy podmínku, kromě ministra měl útočit i na Úřad vlády","Dvacetiletý hacker z Ostravy přijal podle serveru Seznam.cz podmíněný trest, který mu v srpnu za vydírání Andreje...",lidovky.cz,title
https://www.lidovky.cz/domov/zadost-o-ucty-ze-svatby-exces-to-nebyl-ale-at-jsou-urednici-citlivejsi-rika-ministryne.A180926_103326_ln_domov_jho,"Žádost o účty ze svatby? Exces to nebyl, ale ať jsou úředníci citlivější, říká ministryně financí","Je přijatelné, aby finanční úřad vyzvídal počet účastníků svatební...",lidovky.cz,title
https://www.lidovky.cz/domov/stuchlika-na-sousedske-veceri-zasahlo-vejce-vymenil-sako-a-pokracoval.A180927_112809_ln_domov_tn,Stuchlíka na předvolebním mítinku zasáhlo vejce. Vyměnil sako a pokračoval,Na předvolebním mítingu ANO opět létala vejce. Ve středu zasáhl někdo...,lidovky.cz,title
https://www.lidovky.cz/svet/sexualne-me-napadl-rekla-pod-prisahou-udajna-obet-soudce-kavanaugha.A180927_165930_ln_zahranici_mha,"‚Sexuálně mě napadl‘, řekla pod přísahou údajná oběť soudce Kavanaugha. Trump ho hájí","Christine Fordová pod přísahou v senátním výboru prohlásila, že ji...",lidovky.cz,title
https://www.lidovky.cz/svet/londyn-nejvice-znepokojuje-rusko-mezi-britskym-ministrem-zahranici-huntem-a-lavrovem-probehl-drsny-rozhovor.A180927_164856_ln_zahranici_ele,Londýn nejvíce znepokojuje Rusko. Mezi ministry Huntem a Lavrovem proběhl ‚drsný‘ rozhovor,"Výzev pro britskou diplomacii je v současnosti mnoho, nejvíce ale...",lidovky.cz,title
https://www.lidovky.cz/svet/francouzska-armada-vyslala-do-mali-120-vysadkaru-cilem-bylo-zaskocit-ozbrojene-teroristy.A180927_163950_ln_zahranici_ele,"Francouzská armáda vyslala do Mali 120 výsadkářů, cílem bylo zaskočit ozbrojené teroristy",Francouzská armáda vysadila ve čtvrtek ráno 120 výsadkářů v jedné z nejneklidnějších oblastí na severovýchodě Mali v...,lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/na-konferenci-pristich-100-let-republiky-debatovaly-byznysove-a-politicke-spicky.A180927_170112_firmy-trhy_pkk,VIDEO: Na konferenci Příštích 100 let republiky debatovaly byznysové i politické špičky,V pražské Hauch Gallery diskutovali ve čtvrtek 20. září lidé z byznysového i politického prostředí. Konferenci s názvem...,lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/na-pocitace-vladnich-instituci-v-evrope-utoci-vir-od-skupiny-sednit-nejaktivnejsi-kyberkriminalni-skupiny.A180927_150245_firmy-trhy_ele,"Na počítače vládních institucí v Evropě útočí vir od skupiny Sednit, nejaktivnější kyberkriminální skupiny","Ve střední a východní Evropě se šíří virus, který napadá počítače vládních institucí. Stojí za ním skupina Sednit,...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/v-patek-budou-velke-obchody-opet-zavrene-vetsina-obchodnich-center-zustane-otevrena.A180927_135837_firmy-trhy_pkk,"V pátek budou velké obchody opět zavřené, většina obchodních center zůstane ale otevřená",Na státní svátek v pátek 28. září budou větší obchody opět zavřené....,lidovky.cz,title
https://www.lidovky.cz/byznys/auto/od-pondeli-zacne-platit-novela-zakona-o-staceni-tachometru-pokuta-bude-500-000.A180927_124133_ln-auto_ele,Od pondělí začne platit novela zákona o stáčení tachometrů. Pokuta bude 500 tisíc korun,Češi kvůli stáčení tachometrů ročně zaplatí za ojeté vozy přibližně o...,lidovky.cz,title
https://www.lidovky.cz/sport/hokej/hokejove-mistrovstvi-sveta-se-vraci-do-ceska-melo-by-jej-poradat-v-roce-2024.A180927_153239_ln-sport-hokej_lar,Hokejové mistrovství světa se vrací do Česka. Mělo by jej pořádat v roce 2024,Hokejové mistrovství světa v roce 2024 by se mělo konat v České republice. O rok dříve má uspořádat...,lidovky.cz,title
https://www.lidovky.cz/sport/fotbal/bud-ja-nebo-pogba-mourinho-trimiliardove-hvezde-sebral-kapitanskou-pasku.A180927_123638_ln-sport-fotbal_lar,"Buď já, nebo Pogba. Mourinho třímiliardové hvězdě sebral kapitánskou pásku",Kouč Mourinho se s tím nepáře. Třímiliardovému Pogbovi řekl: „Už nikdy nebudeš kapitánem!“ Tohle...,lidovky.cz,title
