link,link_text,txt,site,area
https://www.lidovky.cz/stovky-utocicich-rusu-s-tanky-proti-tricitce-americkych-specialu-zoldaky-anihiloval-obri-uder-ze-vz-it5-/zpravy-svet.aspx?c=A180527_173128_ln_zahranici_prop,Stovky útočících Rusů s tanky proti třicítce amerických speciálů. Žoldáky anihiloval obří úder ze vzduchu,"Na jedné straně pár desítek amerických vojáků bez těžké techniky, proti nim více než desetinásobná přesila převážně...",lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=493,Jana Machalická,"České divadlo zažilo v sobotu ostudný akt agrese, který v polistopadové době nemá obdobu. Při představení Naše násilí a...",lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=2898,Ondřej Koutník,Prezident fotbalové Slavie a bývalý ministr obrany Jaroslav Tvrdík prožil perné dny plné nejistoty. Kvůli dluhům před...,lidovky.cz,title
https://www.lidovky.cz/valecni-piloti-jen-plnili-rozkazy-pirat-pikal-neobratne-vysvetloval-navrh-vyznamenani-pro-syse-izs-/zpravy-domov.aspx?c=A180528_130253_ln_domov_rsa,‚Váleční piloti jen plnili rozkazy.‘ Pirát Pikal neobratně vysvětloval návrh vyznamenání pro Sýse,Kvůli nominaci komunistického básníka Karla Sýse na státní vyznamenání se stal terčem kritiky. Místopředseda sněmovny...,lidovky.cz,title
https://sport.lidovky.cz/fotbalovy-svaz-nadelil-rekordni-sumu-klubu-v-osvetimanech-za-ktere-kope-mynar-1yk-/fotbal.aspx?c=A180528_095801_ln-sport-fotbal_lar,"Svaz nadělil rekordní sumu klubu v Osvětimanech, za který ‚kope‘ Mynář",Přes 100 milionů korun rozdělovala Fotbalová asociace ČR z loterií za rok 2016. Dle informací Radiožutnálu obdržel...,lidovky.cz,title
https://www.lidovky.cz/machacek-italie-smeruje-k-novym-volbam-dhn-/monitor-jana-machacka.aspx?c=A180528_133326_monitor-jana-machacka_mpr,Itálie směřuje k novým volbám,Italský prezident Sergio Mattarella se rozhodl ukončit chystanou koaliční vládu...,lidovky.cz,title
https://www.lidovky.cz/senatorka-eliska-wagnerova-podala-kvuli-jednani-radikalu-kteri-v-phq-/zpravy-domov.aspx?c=A180528_170235_ln_domov_ele,Senátorka Wagnerová podala kvůli jednání radikálů trestní oznámení. Ti se vrhli během představení na jeviště,"Senátorka a bývalá ústavní soudkyně Eliška Wagnerové (SZ) podala trestní oznámení kvůli jednání radikálů, kteří v...",lidovky.cz,title
https://www.lidovky.cz/policie-stiha-urednici-uradu-prace-za-rozsahle-podvody-s-davkami-pxt-/zpravy-domov.aspx?c=A180528_162802_ln_domov_ele,Policie stíhá úřednici úřadu práce za rozsáhlé podvody s dávkami. Mohla získat přes tři miliony korun,"Policie obvinila z rozsáhlých podvodů bývalou úřednici úřadu práce v Teplicích. Je podezřelá, že podvodem získala více...",lidovky.cz,title
https://www.lidovky.cz/v-maturitnim-testu-z-cestiny-byla-chyba-kvuli-ktere-ministr-skol-py2-/zpravy-domov.aspx?c=A180528_145935_ln_domov_ele,V maturitním testu z češtiny byla chyba. Výsledky státní maturity budou přehodnoceny,"V maturitním testu z češtiny byla chyba, kvůli které ministr školství...",lidovky.cz,title
https://www.lidovky.cz/do-uterni-drazby-krejcirovy-vetsi-vily-se-zatim-nikdo-neprihlasil-1dp-/zpravy-domov.aspx?c=A180528_151953_ln_domov_ele,"Do úterní dražby Krejčířovy větší vily se zatím nikdo nepřihlásil. Její odhadovaná cena je 97,29 milionu korun",Do dalšího pokusu o dražbu větší vily uprchlého podnikatele Radovana...,lidovky.cz,title
https://www.lidovky.cz/indii-obchazi-strach-ze-zahadneho-viru-nipah-zabil-uz-13-lidi-p4i-/zpravy-svet.aspx?c=A180528_175131_ln_zahranici_ele,Indii obchází strach ze záhadného viru nipah; zabil už 13 lidí. Může přerůst v epidemii,"Nejméně 13 lidí už podlehlo v jižní Indii smrtícímu viru nipah, který...",lidovky.cz,title
