link,link_text,txt,site,area
https://www.lidovky.cz/lidovci-kritizuji-duku-za-dopis-okamurovi-chtel-jsem-byt-jen-zdvorily-tvrdi-kardinal-goh-/zpravy-domov.aspx?c=A171115_114217_ln_domov_ele,"Lidovci kritizují Duku za blahopřání Okamurovi. Nemám se za co stydět, tvrdí kardinál","Lidovcům a dalším významným osobnostem českého katolického života se nelíbí dopis, kterým kardinál Dominik Duka...",lidovky.cz,title
https://www.lidovky.cz/mirku-bez-penez-do-kampane-nelez-langer-prispel-topolankovi-na-prezidentskou-kampan-gn1-/zpravy-domov.aspx?c=A171115_162006_ln_domov_ele,"'Mirku, bez peněz do kampaně nelez'. Langer přispěl Topolánkovi na boj o Hrad",Bývalý ministr vnitra Ivan Langer přispěl na účet prezidentské kampaně Miroslava Topolánka. Exministr kandidátovi...,lidovky.cz,title
https://www.lidovky.cz/dobra-prace-devcata-rekl-britsky-ucitel-skupine-kde-byl-i-trans-zak-muze-ted-prijit-o-praci-gsn-/zpravy-svet.aspx?c=A171115_133939_ln_zahranici_mha,"Britský učitel špatně oslovil ‚studentku’, která se cítí být chlapcem. Může přijít o práci","Britský učitel, který zároveň působí jako evangelický farář, možná přijde o práci, protože oslovil skupinu dětí jako...",lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=1090,Vojtěch Gibiš,Nálada v jednotce v Bagrámu byla pod psa. Jen čtyři dny předtím po útoku sebevražedného útočníka zahynuli čtyři jejich...,lidovky.cz,title
https://www.lidovky.cz/zeman-nechce-po-babisovi-podpisy-aby-ho-nikdo-nemohl-vydirat-rika-kalousek-158-/zpravy-domov.aspx?c=A171115_165112_ln_domov_ele,"Zeman nechce po Babišovi podpisy, aby ho nikdo nemohl vydírat, říká Kalousek","Prezident Miloš Zeman nechce po předsedovi hnutí ANO Andreji Babišovi 101 poslaneckých podpisů pro podporu vlády, aby...",lidovky.cz,title
https://www.lidovky.cz/machacek-rozdil-mezi-spanelskem-a-polskem-fge-/monitor-jana-machacka.aspx?c=A171115_124538_monitor-jana-machacka_ele,Rozdíl mezi Španělskem a Polskem,Prvního října potlačila španělská centrální vláda snahy o uskutečnění referenda...,lidovky.cz,title
https://www.lidovky.cz/le-penova-wilders-nebo-salvini-evropske-protimigracni-strany-prijedou-jednat-do-prahy-grm-/zpravy-domov.aspx?c=A171115_173146_ln_domov_ele,"Le Penová, Wilders nebo Salvini. Evropské protimigrační strany přijedou jednat do Prahy","Nový model spolupráce budou na jednání v Praze hledat představitelé evropských protimigračních stran. Setkání, kterého...",lidovky.cz,title
https://www.lidovky.cz/stech-zdaneni-nahrad-cirkvim-neni-mozne-babis-by-to-mel-vedet-prg-/zpravy-domov.aspx?c=A171115_162132_ln_domov_mpr,"Štěch: Zdanění náhrad církvím není možné, Babiš by to měl vědět","Zdanění náhrad v rámci církevních restitucí, které minulý týden připustil šéf ANO Andrej Babiš, neumožňují související...",lidovky.cz,title
https://www.lidovky.cz/muz-se-priznal-k-vrazde-stare-33-let-trestany-nebude-pripad-uz-je-promlceny-15i-/zpravy-domov.aspx?c=A171115_130204_ln_domov_ele,"Pražští policisté objasnili vraždu z roku 1984, pachatel se přiznal. Nic mu nehrozí, případ je promlčený",Pražská policie objasnila díky otisku dlaně vraždu starou 33 let....,lidovky.cz,title
https://www.lidovky.cz/olympijsky-park-se-chysta-v-brne-mesto-koupilo-kluziste-i-curlingovou-drahu-1sy-/zpravy-domov.aspx?c=A171115_162646_ln_domov_mpr,Olympijský park se chystá v Brně. Město koupilo kluziště i curlingovou dráhu,Brno za 20 milionů korun koupilo mobilní kluziště i curlingovou dráhu...,lidovky.cz,title
