link,link_text,txt,site,area
https://www.lidovky.cz/domov/senat-oznacil-za-neprijatelne-aby-babis-do-vysetreni-kauzy-zustal-ve-vlade.A181115_121940_ln_domov_krku,"Je nepřijatelné, aby Babiš do vyšetření kauzy Čapí hnízdo zůstal ve vládě, shodla se většina senátorů. I těch z ČSSD","Senát označil za nepřijatelné, aby premiér Andrej Babiš (ANO) s ohledem na nová podezření zůstal ve vládě do vyšetření...",lidovky.cz,title
https://www.lidovky.cz/domov/ministru-zahranici-petrickovi-vadi-ze-byl-babisuv-syn-s-vedomim-premiera-na-krymu.A181115_110817_ln_domov_ele,"Petříček chce řešit cestu Babiše ml. na Krym. Není českým občanem, kontruje Hamáček","Ministru zahraničí Tomáši Petříčkovi (ČSSD) vadí, že byl syn premiéra Andreje Babiše (ANO) s vědomím otce na...",lidovky.cz,title
https://www.lidovky.cz/svet/britsky-ministr-pro-brexit-dominic-raab-rezignoval-nesouhlasi-s-navrhem-dohody.A181115_102614_ln_zahranici_form,"Vlna rezignací kvůli brexitu. V Británii končí ministr pro brexit, ministryně práce i klíčový tajemník","Kvůli nesouhlasu s návrhem brexitové dohody, který ve středu podpořil kabinet premiérky Theresy Mayové, ve čtvrtek z...",lidovky.cz,title
https://www.lidovky.cz/novinari/sarka-kabatova.N2368,Šárka Kabátová,"Stejná podobizna kněze a oběti komunistického režimu Josefa Toufara, jaká zdobí bývalé sanatorium v pražské Legerově...",lidovky.cz,title
https://www.lidovky.cz/novinari/martin-shabu.N3554,Martin Shabu,Zkrachovalá firma bez podpory vlády USA a bez zájmu o výstavbu nových jaderných bloků ve světě. Toto jsou tři...,lidovky.cz,title
https://www.lidovky.cz/nazory/petracek-cesko-reklo-ne-muze-se-stat-z-migracniho-paktu-politicky-obusek.A181114_222149_ln_nazory_form,Česko řeklo ne. Může se stát z migračního paktu politický obušek?,Migrace je pojem starý jako lidstvo. Všechny kontinenty kromě Afriky – naší...,lidovky.cz,title
https://www.lidovky.cz/domov/primatorem-prahy-je-pirat-zdenek-hrib-hlasovalo-pro-nej-39-z-65-zastupitelu.A181115_123504_ln_domov_ele,"Primátorem Prahy je Pirát Zdeněk Hřib, hlasovalo pro něj 39 z 65 zastupitelů",Novým pražským primátorem je Pirát Zdeněk Hřib. Na ustavujícím jednání ho ve čtvrtek zvolilo 39 z 65 členů...,lidovky.cz,title
https://www.lidovky.cz/domov/babis-podvadi-za-pomalovany-chodnik-vyvazl-umelec-bez-trestu-dukaz-zmizel.A181114_101124_ln_domov_jho,"‚Babiš podvádí.‘ Za pomalovaný chodník vyvázl umělec bez trestu, důkaz zmizel","Několik hodin strávil malíř Jan Merta na policejní stanici kvůli nápisu, jenž mířil na premiéra Andreje Babiše. Umělec...",lidovky.cz,title
https://www.lidovky.cz/domov/hamacek-fialovi-a-bartosovi-rekl-ze-cssd-o-vlade-nerozhodla.A181115_121452_ln_domov_ele,"Hamáček Fialovi a Bartošovi řekl, že ČSSD o nedůvěře vládě nerozhodla",Předseda sociálních demokratů a vicepremiér v menšinové vládě ANO a...,lidovky.cz,title
https://www.lidovky.cz/domov/video-agresivni-vybrzdovac-byl-obvinen-za-zablokovani-jizdniho-pruhu-smykem-mu-hrozi-8-let-vezeni.A181114_145529_ln_domov_rsa,VIDEO: Agresivní ‚vybržďovač‘ byl obviněn. Za zablokování jízdního pruhu smykem mu hrozí 8 let vězení,"Svým agresivním stylem jízdy, během níž soustavně vybržďoval jiného...",lidovky.cz,title
https://www.lidovky.cz/svet/darek-k-abdikaci-cisare-deset-dni-volna-v-kuse.A181114_160134_ln_zahranici_jei,Dárek k abdikaci císaře: Japonci budou mít deset dní volna,Japonsko čeká na přelomu dubna a května mocenské střídání. Císař...,lidovky.cz,title
https://www.lidovky.cz/svet/tusk-svolal-mimoradny-summit-eu-na-nem-ma-vzniknout-finalni-dohoda-o-brexitu.A181115_085026_ln_zahranici_pev,Tusk svolal mimořádný summit EU. Na něm má vzniknout finální dohoda o brexitu,"Mimořádný summit Evropské unie k brexitu bude v neděli 25. listopadu,...",lidovky.cz,title
https://www.lidovky.cz/svet/brexit-se-podle-mayove-neobejde-bez-obtiznych-rozhodnuti-navrh-neni-konecnou-verzi-zduraznila.A181115_114635_ln_zahranici_krku,"Brexit se podle Mayové neobejde bez obtížných rozhodnutí. Dohoda je mrtvá, zní ze Severního Irska","Odchod Spojeného království z Evropské unie se neobejde bez obtížných rozhodnutí, ústupky činí nejen Londýn, ale i...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/finsko-zvazuje-dodavky-plynu-z-norska-chce-omezit-zavislost-na-dovozu-z-ruska.A181115_125750_firmy-trhy_pkk,"Finsko zvažuje dodávky plynu z Norska, chce omezit závislost na Rusku","Finsko by mohlo v budoucnosti dostávat plyn z Norska prostřednictvím sítě plynovodů, jejichž výstavba se plánuje v...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/black-friday-muze-obchody-bolet-snizuji-si-tim-marze-tvrdi-odbornik.A181115_121831_firmy-trhy_pkk,"Black Friday může obchody bolet. Snižují si tím marže, tvrdí odborník",Od pondělí 19. listopadu v ČR začnou u některých obchodníků výprodeje na tzv. Černý pátek. Řada e-shopů ve snaze zvýšit...,lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/unicredit-bank-ma-noveho-sefa-jiriho-kunerta-strida-jakub-dusilek.A181115_083350_firmy-trhy_pev,Končí doyen českého bankovnictví. Jiřího Kunerta v čele UniCredit Bank střídá Jakub Dusílek,Dozorčí rada UniCredit Bank ČR a Slovensko schválila jmenování Jakuba...,lidovky.cz,title
https://www.lidovky.cz/byznys/doprava/kolony-na-jizni-spojce-nekonci-podchod-pred-barrandovskym-mostem-se-opravuje-uz-temer-mesic.A181114_171203_ln-doprava_pkk,Kolony na Jižní spojce nekončí. Podchod před Barrandovským mostem se opravuje už měsíc,"Již téměř měsíc se potýkají s dopravním omezením řidiči, kteří...",lidovky.cz,title
https://www.lidovky.cz/sport/ostatni-sporty/cesnekove-divky-zaluji-na-trenery-a-svaz-meli-jim-upirat-lidska-prava.A181115_111226_ln-sport-ostatni_rkj,'Česnekové dívky' žalují na trenéry a svaz. Měli jim upírat lidská práva,Před osmi měsíci způsobily prvotřídní senzaci. Na olympijských hrách v Pchjongčchangu se výprava...,lidovky.cz,title
https://www.lidovky.cz/sport/fotbal/eden-arena-sinobo-stadium-hriste-slavie-bude-menit-nazev.A181115_102512_ln-sport-fotbal_rkj,"Eden arena -> Sinobo Stadium. Všechno se včas dozvíte, mlží Slavia","Až vyrazíte na domácí zápas fotbalistů Slavie, už nepůjdete do Eden areny. Klub mění název...",lidovky.cz,title
https://www.lidovky.cz/sport/hokej/plekance-kontaktovaly-tymy-z-extraligy-on-chce-nejprve-nabrat-kondici.A181114_222125_ln-sport-hokej_rkj,"Plekance kontaktovaly týmy z extraligy, on chce nejprve nabrat kondici","Už v úterý večer po příletu se sklouzl po kladenském ledě, ve středu dopoledne si zatrénoval i s...",lidovky.cz,title
https://www.lidovky.cz/kultura/udelali-jsme-maximum-mozneho-rika-reditel-narodni-galerie-fajt.A181114_161735_ln_kultura_jei,"Udělali jsme maximum možného, říká ředitel Národní galerie Fajt","Se zástupci francouzského Centre Pompidou jsme se dohodli na spolupráci, říká ředitel Národní galerie Jiří Fajt. Další,...",lidovky.cz,title
https://www.lidovky.cz/relax/design/jak-bydli-designeri-sklenik-v-byte-jasanove-parkety-a-stare-lekovky.A181108_145605_ln_veda_ape,"Jak bydlí designéři: skleník v bytě, jasanové parkety a staré lékovky","Andrea Šlechtová dává nový život látkám, ale i žárovkám. Věnuje se udržitelnosti a upcyklaci oblečení pod značkou Koshiless. „Naším nejoblíbenějším kouskem nábytku je skleník, který zbyl z vyklízení vily, která v minulosti patřila rodině Františka Křižíka. My jsme ho dostali od známých a okamžitě...",lidovky.cz,title
https://www.lidovky.cz/relax/cekstajl-adama-junka/pojdte-se-zababusit-motani-se-do-obrich-plachet-aneb-jak-udelat-indianskou-babicku.A181114_121524_ln-cekstajl_ape,Pojďte se zababušit. Motání se do obřích plachet aneb Jak udělat indiánskou babičku,"Neznáte slovo z titulku? Možná je to nějaké rodinné postižení, krajově omezený termín, ale jednoduše Čekstajlu přijde...",lidovky.cz,title
https://www.lidovky.cz/relax/dobra-chut/polevka-z-peceneho-cesneku-jak-na-ni.A181114_135602_dobra-chut_ape,Polévka z pečeného česneku. Jak na ni?,"Jak uzdravit nemocného muže? Kromě vývárku a česnečky ho uzdravujte i touhle báječnou krémovou polívkou, která by...",lidovky.cz,title
https://www.lidovky.cz/relax/domaci-mazlicci/cisteni-zubu-psu-by-se-nemelo-delat-v-psich-salonech-shoduji-se-veterinari.A181113_115153_domaci-mazlicci_ape,"Čištění zubů psů by se nemělo dělat v psích salonech, shodují se veterináři","Čištění zubů psů by se mělo provádět v celkové anestézii, uvedla dnes...",lidovky.cz,title
https://www.lidovky.cz/relax/zdravi/slozitejsi-zakrok-ale-kratsi-doba-co-vsechno-doktori-umi.A181107_133452_ln-zdravi_ape,"Složitější zákrok, ale kratší doba. Co všechno doktoři umí?","Jednodenní hospitalizace si našla obrovské uplatnění u pacientů, kteří mají potíže s dolními končetinami. Operace se...",lidovky.cz,title
https://www.lidovky.cz/cestovani/aktuality/turecko-egypt-i-tunisko-se-v-lete-vratily-mezi-top-destinace.A181114_122046_aktuality_ape,"Turecko, Egypt i Tunisko se v létě vrátily mezi top destinace","Turecko, Egypt i Tunisko se v letní sezoně vrátily mezi...",lidovky.cz,title
https://www.lidovky.cz/relax/veda/vedci-nalezli-zpusob-levnejsi-produkce-materialu-pro-diagnostiku.A181112_121947_ln_veda_ape,Vědci nalezli způsob levnější produkce materiálu pro diagnostiku,Čeští vědci nalezli metodu levné produkce ozářených nanodiamantů a jiných materiálů využitelných pro vysoce citlivou...,lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/machacek-atlanticka-valka-tweetu.A181114_131137_monitor-jana-machacka_form,,"Je to ještě poměrně nedávno, co to vypadalo, že francouzský prezident Emmanuel Macron by si mohl s americkým...",lidovky.cz,title
https://www.lidovky.cz/nazory/zverina-jak-s-nim-pryc-opozice-nemuze-cekat-ze-premier-opusti-politiku.A181113_215737_ln_nazory_ele,,"Rodinná farma Čapí hnízdo se ukazuje jako zásadní problém Andreje Babiše. A to bez ohledu na to, jaká obvinění na jeho...",lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/machacek-smeruje-model-spitzenkandidatu-k-zaniku.A181113_130916_monitor-jana-machacka_vlh,,"Na serveru Eurointelligence.com se táží, zda systém či model tzv. spitzenkandidátů do evropských voleb přežije volby do...",lidovky.cz,title
