link,link_text,txt,site,area
https://www.lidovky.cz/svet/zlato-musim-jit-loucil-se-pred-smrti-policista-s-manzelkou-policie-jiz-identifikovala-strelce.A181108_162223_ln_zahranici_mha,"‚Zlato, musím jít,‘ loučil se před smrtí policista. 12 lidí v USA zastřelil bývalý mariňák s psychickými problémy","Ron Helus, zástupce šerifa v oblasti Ventura County ležící 60 kilometrů od Los Angeles, zahynul po střelbě v baru. Stal...",lidovky.cz,title
https://www.lidovky.cz/domov/stavbyvedouci-ma-jit-za-pad-mostu-ve-vilemove-na-4-roky-do-vezeni.A181108_113611_ln_domov_krku,Stavbyvedoucí dostal za pád mostu ve Vilémově 4 roky vězení. Ostatní byli zproštěni viny,"Za pád mostu ve Vilémově má jít na čtyři roky do vězení stavbyvedoucí firmy Bögl & Krýsl Josef Spour, zbylých devět...",lidovky.cz,title
https://www.lidovky.cz/novinari/vojtech-gibis.N1090,Vojtěch Gibiš,"Nad kanálem La Manche se převaluje hustá bílá mlha. Píše se 
8. listopad 1948. Francouzský pilot René de Narbonne se...",lidovky.cz,title
https://www.lidovky.cz/novinari/sarka-kabatova.N2368,Šárka Kabátová,"Mluví se o něm jako o možné sondě mimozemské civilizace pátrající po cizím životě. Známe jeho rozměry, ale nikdo neví,...",lidovky.cz,title
https://www.lidovky.cz/novinari/zuzana-formankova.N4152,Zuzana Formánková,"Do Rakouska na lyže jezdí stále více Čechů. Kromě toho, že jsou dostupné co do vzdálenosti i ceny, si na rakouských...",lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/za-reagana-a-nixona-republikani-volby-vyhrali.A181108_111530_monitor-jana-machacka_krku,Za Reagana a Nixona republikáni volby vyhráli,Podle editorialu deníku The Washington Post je Trumpovým krédem nikdy...,lidovky.cz,title
https://www.lidovky.cz/domov/tragicka-nehoda-na-pisecku-pri-havarii-nakladniho-a-osobniho-auta-zemreli-ctyri-lide.A181108_161751_ln_domov_mber,Tragická nehoda na Písecku. Při havárii nákladního a osobního auta zemřeli čtyři lidé,"U Drhovle na Písecku se ve čtvrtek srazily dva vozy, nákladní a osobní. Podle prvních informací od policie zahynuli při...",lidovky.cz,title
https://www.lidovky.cz/domov/vydani-podnikatele-zadeha-do-iranu-je-nepripustne-rozhodl-soud.A181108_145757_ln_domov_mber,"Vydání podnikatele s českým občanstvím Zadeha do Íránu je nepřípustné, rozhodl soud","Vydání Íránce s českým občanstvím Shahrama Abdullaha Zadeha do Íránu je nepřípustné, rozhodl ve čtvrtek Krajský soud v...",lidovky.cz,title
https://www.lidovky.cz/domov/uplatky-pro-hejtmana-putu-mela-v-korupcni-kauze-soudit-zena-jeho-kolegy-namitka-to-zarazila.A181107_093211_ln_domov_jho,"Úplatky pro hejtmana? Půtu měla v korupční kauze soudit žena jeho kolegy, námitka to zarazila",Údajná korupční kauza libereckého hejtmana Martina Půty (SLK) se měla...,lidovky.cz,title
https://www.lidovky.cz/domov/dobrovolny-hasic-na-brnensku-zalozil-pet-pozaru-aby-mohl-hasit.A181108_103408_ln_domov_krku,"Dobrovolný hasič na Brněnsku založil pět požárů, aby mohl hasit",Jednadvacetiletý dobrovolný hasič založil letos na Brněnsku podle...,lidovky.cz,title
