link,link_text,txt,site,area
https://www.lidovky.cz/svet/vysavate-nasi-pracovni-silu-zlobi-se-kyjev-v-zahranici-je-zamestnana-polovina-produktivni-populace.A190212_175450_ln_zahranici_ele,"Vysáváte naši pracovní sílu, zlobí se Kyjev. V zahraničí je zaměstnaná polovina produktivní populace",Ukrajinský ministr zahraničí Pavlo Klimkin byl na společné tiskové konferenci s českým kolegou Tomášem Petříčkem koncem...,lidovky.cz,title
https://www.lidovky.cz/domov/babisova-urednicka-ctvrt-naprosta-hloupost-centrum-prahy-by-se-stalo-klinikou-mini-klaus.A190212_181916_ln_domov_mpr,"Babišova úřednická čtvrť? Naprostá hloupost, centrum Prahy by se stalo Klinikou, míní Klaus",Bývalý prezident Václav Klaus považuje za „naprostou hloupost“ snahu premiéra Andreje Babiše postavit v pražských...,lidovky.cz,title
https://www.lidovky.cz/sport/hokej/pastrnak-si-zlomil-cestou-z-vecere-palec-na-ruce-hrozi-mu-konec-sezony.A190212_182040_ln-sport-hokej_lar,Pastrňák si zlomil cestou z večeře palec na ruce. Hrozí mu konec sezony,Hokejový útočník David Pastrňák bude nejméně dva týdny chybět v sestavě Bostonu. Nejproduktivnější Čech v NHL si...,lidovky.cz,title
https://www.lidovky.cz/domov/celnici-zadrzeli-v-letadlech-z-ciny-tri-tuny-latky-na-vyrobu-drog-v-hodnote-miliardy-korun.A190212_173944_ln_domov_ele,Celníci zadrželi v letadlech z Číny tři tuny látky na výrobu drog v hodnotě miliardy korun,Pražští celníci zadrželi v letadlech z Číny ve dvou zásilkách tři tuny látky na výrobu drog. Oficiálně byla zásilka...,lidovky.cz,title
https://www.lidovky.cz/lide/karel-gott-vzkazuje-fajn-se-mam-zpravy-o-mistrove-smrti-byly-fama.A190212_152912_ln_domov_blv,Karel Gott vyvrací zprávy o své smrti a vzkazuje: Fajn se mám,"Hned v několika redakcích se v úterý kolem poledne začaly šířit zprávy o tom, že Karel Gott zemřel. Fámu nejprve...",lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/machacek-centralni-bankeri-sveta-zarazuji-zpatecku.A190212_120904_monitor-jana-machacka_blv,Centrální bankéři světa zařazují zpátečku,"Deník Financial Times v úterý přináší materiál o tom, jak velké centrální banky...",lidovky.cz,title
https://www.lidovky.cz/domov/pruzkum-ano-si-v-lednu-pohorsilo-pirati-dosahli-zatim-nejlepsiho-vysledku.A190212_164133_ln_domov_ele,"Průzkum: ANO si v lednu pohoršilo, Piráti dosáhli zatím nejlepšího výsledku",Hnutí ANO by přes pokles obliby vyhrálo podle volebního modelu agentury STEM lednové volby do Sněmovny s náskokem před...,lidovky.cz,title
https://www.lidovky.cz/domov/video-zachrana-zivota-primo-vedle-tramvaje-operatorka-prubeh-kontrolovala-pres-kameru.A190212_111220_ln_domov_mber,VIDEO: Záchrana života v přímém přenosu. Muž zkolaboval při vystupování z tramvaje,"Pohotová reakce kolemjdoucích i policistů zachránila život muže, který na pražské Palmovce zkolaboval na tramvajové...",lidovky.cz,title
https://www.lidovky.cz/domov/soud-osvobodil-radni-frydku-mistku-obzalovane-kvuli-prodeji-pozemku-vcetne-primatora-pobuckeho.A190212_145008_ln_domov_ele,"Soud osvobodil radní Frýdku-Místku obžalované kvůli prodeji pozemků, včetně primátora Pobuckého",Soud ve Frýdku-Místku v úterý zprostil obžaloby sedm...,lidovky.cz,title
https://www.lidovky.cz/domov/sojdrova-privezla-z-recka-seznam-deti-z-uprchlickych-taboru-ktere-by-mohlo-prijmout-cesko.A190212_125230_ln_domov_ele,"Šojdrová přivezla z Řecka seznam dětí z uprchlických táborů, které by Česko mohlo přijmout","Seznam dětí z uprchlických táborů, kterým by mohlo Česko pomoci a...",lidovky.cz,title
