link,link_text,txt,site,area
https://www.lidovky.cz/domov/moje-pravda-se-ukazala-tesi-vlivneho-advokata-pokorneho-v-soudnim-sporu-porazil-novinare-besta.A190128_121709_ln_domov_jho,"Moje pravda se ukázala, těší vlivného advokáta Pokorného. V soudním sporu porazil novináře Besta","Americký novinář žijící v Česku Erik Best nařkl vlivného advokáta Radka Pokorného, že zapovězeným způsobem zasáhl do...",lidovky.cz,title
https://www.lidovky.cz/novinari/jan-horak.N3890,Jan Horák,Už v únoru se soud prvního stupně znovu ponoří do trestní kauzy odstaveného zástupce velitele plzeňské zásahové...,lidovky.cz,title
https://www.lidovky.cz/svet/v-jizni-francii-zautocilo-tezce-ozbrojene-komando-na-eskortu-a-osvobodilo-vezne.A190128_121315_ln_zahranici_form,V jižní Francii zaútočilo těžce ozbrojené komando na eskortu a osvobodilo vězně,"Na jihu Francie v pondělí ráno zaútočilo ozbrojené komando na eskortu, která převážela vězně k soudu v městě Tarascon,...",lidovky.cz,title
https://www.lidovky.cz/novinari/jan-klesla.N3535,Jan Klesla,"Skandál technologického obra Huawei je nepochybně součástí 
obchodní války – té, kterou vede Čína proti nám....",lidovky.cz,title
https://www.lidovky.cz/novinari/jaroslav-totusek.N3899,Jaroslav Totušek,"Komediální seriál Most! režiséra Jana Prušinovského a scenáristy Petra Kolečka se nebojí ostřejšího humoru, nadávek...",lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/machacek-neni-privatizace-jako-privatizace-japonsko-versus-britanie.A190128_125726_monitor-jana-machacka_blv,Není privatizace jako privatizace. Japonsko versus Británie,Dnešní deník Financial Times přináší pozoruhodné srovnání britské a japonské...,lidovky.cz,title
https://www.lidovky.cz/domov/rozlouceni-s-munzarem-nad-narodnim-divadlem-udela-letadlo-trojity-premet-vystoupi-jeho-kolegove.A190128_140852_ln_domov_form,"Rozloučení s Munzarem. Nad Národním divadlem udělá letadlo trojitý přemet, vystoupí jeho kolegové",Trojitým přeletem dvoumotorového letadla ve výšce 200 metrů nad střechou historické budovy Národního divadla začne...,lidovky.cz,title
https://www.lidovky.cz/domov/vlada-prohlasila-vilu-bertramka-za-narodni-kulturni-pamatku-novy-status-pomuze-s-rekonstrukci.A190128_150041_ln_domov_form,"Vláda prohlásila vilu Bertramku za národní kulturní památku, nový status pomůže s rekonstrukcí","Vláda prohlásila pražskou Bertramku za národní kulturní památku (NKP), oznámil v pondělí na Twitteru ministr kultury...",lidovky.cz,title
https://www.lidovky.cz/domov/navrat-tramvaji-na-vaclavske-namesti-v-dohledu-praha-schvalila-zpracovani-projektu.A190128_120503_ln_domov_form,Návrat tramvají na Václavské náměstí v dohledu? Praha schválila zpracování projektu,Pražští radní v pondělí schválili návrh na vypracování projektu...,lidovky.cz,title
https://www.lidovky.cz/domov/desitky-nehod-mhd-nejezdi-snezeni-zpusobilo-kalamitu-na-jihu-moravy.A190128_111608_ln_domov_form,"Desítky nehod, MHD nejezdí. Sněžení způsobilo kalamitu na jihu Moravy",Vydatné noční sněžení způsobilo kalamitu v hromadné dopravě na jihu...,lidovky.cz,title
https://www.lidovky.cz/svet/ukrajina-bojuje-na-dvou-frontach-rekl-petricek-po-navsteve-kyjeva-ocenuje-ukrajinske-migranty.A190128_133415_ln_domov_form,"Ukrajina bojuje na dvou frontách, řekl Petříček po návštěvě Kyjeva. Oceňuje ukrajinské migranty",Šéfové české a ukrajinské diplomacie Tomáš Petříček a Pavlo Klimkin...,lidovky.cz,title
https://www.lidovky.cz/svet/johnson-parlament-podpori-brexitovy-plan-b-pokud-mayova-vyhodne-vyjedna-irske-hranice.A190128_112939_ln_zahranici_form,"Johnson: Parlament podpoří brexitový ‚plán B‘, pokud Mayová výhodně vyjedná irské hranice",Brexitová dohoda může získat v britském parlamentu podporu většiny...,lidovky.cz,title
https://www.lidovky.cz/svet/prezident-starbucks-proti-trumpovi-se-do-voleb-pusti-i-byvaly-sef-kavarenske-firmy.A190128_105836_ln_zahranici_mha,Do prezidentských voleb v USA promluví i bývalý šéf Starbucksu. Chce nahradit Trumpa,"Bývalý šéf kavárenského řetězce Starbucks Howard Schultz zvažuje kandidaturu na prezidenta, a to jako nezávislý....",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/neomezujte-pusobeni-huawei-varuje-cina-hrozi-pry-vazne-ekonomicke-dusledky.A190128_134154_firmy-trhy_form,"Neomezujte působení Huawei, varuje Čína. Hrozí prý vážné ekonomické důsledky",Snahy o vyloučení čínské společnosti Huawei z evropských projektů mobilních sítí páté generace (5G) by mohly mít vážné...,lidovky.cz,title
https://www.lidovky.cz/byznys/media/zdenek-bakala-spolecne-s-manzelkou-opustili-statutarni-organy-vydavatelstvi-economia-prodavat-ho-ne.A190128_113102_ln-media_pkk,"Zdeněk Bakala společně s manželkou opustili statutární orgány vydavatelství Economia, prodávat ho nechtějí",Vlastník vydavatelství Economia Zdeněk Bakala a jeho žena Michaela v pondělí opustili statutární orgány tohoto...,lidovky.cz,title
https://www.lidovky.cz/byznys/auto/podivejte-se-na-tisice-volkswagenu-jak-cekaji-na-svuj-osud-po-dieselgate.A190124_141459_ln-auto_lvk,"Podívejte se na tisíce Volkswagenů, jak čekají na svůj osud po Dieselgate",Trochu nenápadné letiště na okraji kalifornského městečka Victorville...,lidovky.cz,title
https://www.lidovky.cz/byznys/statni-pokladna/soumrak-bin-ladinovy-bankovky-centralni-banky-prestavaji-davat-do-obehu-platidlo-v-hodnote-500-eu.A190127_171612_statni-pokladna_form,Soumrak ‚Bin Ládinovy bankovky‘. Centrální banky přestávají dávat do oběhu platidlo v hodnotě 500 eur,Většina centrálních bank eurozóny nedělí přestává dávat do oběhu...,lidovky.cz,title
https://www.lidovky.cz/sport/fotbal/nadaval-prazskym-s-po-osmi-mesicich-si-na-sefa-plzne-vzpomnela-eticka-komise.A190128_155123_ln-sport-fotbal_rkj,Nadával pražským S. Po osmi měsících si na šéfa Plzně vzpomněla etická komise,"Šéf plzeňských fotbalistů Adolf Šádek musí před etickou komisi, která s ním zahájila řízení pro...",lidovky.cz,title
https://www.lidovky.cz/sport/ostatni-sporty/kvitova-se-vratila-do-ceska-kam-se-bude-chystat-v-nejblizsich-dnech.A190128_131825_ln-sport-ostatni_rkj,"Po porážce to nebylo nejveselejší, přiznala Kvitová. Příští týden bude vypovídat u soudu",Jen na otočku přiletěla tenistka Petra Kvitová do Prahy. V areálu pražské Sparty ukázala stříbrný...,lidovky.cz,title
https://www.lidovky.cz/sport/ostatni-sporty/doba-trikralova-potvrzena-jenze-djokovic-chce-vladnout-sam.A190128_121408_ln-sport-ostatni_rkj,Doba tříkrálová potvrzena. Jenže Djokovič chce vládnout sám,Srb Novak Djokovič posedmé ovládl tenisový Australian Open. Svým rekordním zápisem také podtrhl...,lidovky.cz,title
https://www.lidovky.cz/kultura/seriovy-vrah-s-privetivou-tvari-teda-bundyho-si-ve-filmu-zahral-divci-idol-zac-efron.A190128_122722_ln_kultura_jto,Sériový vrah s přívětivou tváří. Teda Bundyho si ve filmu zahrál dívčí idol Zac Efron,"Životopisný snímek Extrémně zvrácený, neskutečné odporný a zlý (Extremely Wicked, Shockingly Vile and Evil) vypráví...",lidovky.cz,title
https://www.lidovky.cz/relax/zdravi/viagra-vstoupila-do-prodeje-v-cesku-pred-20-lety-s-jejim-prichodem-padlo-tabu.A190128_071814_ln-zdravi_form,Viagra vstoupila do prodeje v Česku před 20 lety. S jejím příchodem padlo tabu,"Pilulka s názvem Viagra, která se stala medikamentem proti mužské impotenci, se na českých pultech poprvé objevila 29. ledna 1999. Lék, který se prodává i pod jinými názvy, vyvinula farmaceutická společnost Pfizer. Pilulka ve tvaru modrého kosočtverce se velmi brzy stala obchodním hitem.",lidovky.cz,title
https://www.lidovky.cz/lide/viewegh-dna-britskeho-duchodce-zit-naplno-je-potreba-zacit-co-nejdrive.A190124_153426_ln_nazory_form,VIEWEGH: DNA britského důchodce. Žít naplno je potřeba začít co nejdříve,"Můj důchodový věk už bohužel není tak vzdálený, jak sakra vždycky býval, takže když dneska v novinách narazím na nějaký...",lidovky.cz,title
https://www.lidovky.cz/lide/ludek-munzar-rvac-se-zivotem-i-rebel-s-pevnou-vuli-a-intelektem.A190127_214651_lide_form,"Luděk Munzar, rváč se životem i rebel s pevnou vůlí a intelektem","Ve věku 85 let zemřel v sobotu 26. ledna herec Luděk Munzar. Svůj herecký život strávil v Národním divadle, od konce...",lidovky.cz,title
https://www.lidovky.cz/relax/zajimavosti/svetove-dedictvi-unesco-by-mohlo-prijit-o-cenene-pamatky-kvuli-zmene-klimatu.A190127_131633_ln-zajimavosti_form,Světové dědictví UNESCO by mohlo přijít o ceněné památky kvůli změně klimatu,Ať jde o potápějící se Benátky nebo blednutí australského Velkého...,lidovky.cz,title
https://www.lidovky.cz/cestovani/aktuality/lyzovani-s-divokou-hildou-solna-komora-laka-sjezdovkou-se-sklonem-67.A190115_142305_aktuality_vlh,Lyžování s Divokou Hildou. ‚Solná komora‘ láká sjezdovkou se sklonem 67 %,V minulých staletích byla rakouská oblast Salzkammergut slavná hlavně díky svým solným dolům. Sůl se odsud vozila i do...,lidovky.cz,title
https://www.lidovky.cz/relax/zdravi/muzske-plodnosti-skodi-koureni-i-obezita-za-pul-stoleti-se-pocet-spermii-zmensil-o-75-procent.A190127_133557_ln-zdravi_form,Mužské plodnosti škodí kouření i obezita. Za půl století se počet spermií zmenšil o 75 procent,Mužské plodnosti podle odborníků škodí například kouření nebo...,lidovky.cz,title
https://www.lidovky.cz/relax/dobra-chut/restaurace-etnosvet-predrazene-vino-a-otevrena-kuchyn-do-ktere-neni-videt.A190115_152618_dobra-chut_ape,"Restaurace Etnosvět: předražené víno a otevřená kuchyň, do které není vidět","Webové stránky Etnosvěta slibují pestré pokrmy z různých koutů světa, připravené mezinárodním týmem pod vedením...",lidovky.cz,title
https://www.lidovky.cz/nazory/petracek-okamura-a-soukup-ve-sve-internacionale-co-bez-spolecneho-nepritele.A190127_215651_ln_nazory_form,,"Může vzniknout evropsky široká internacionála národovců? Prostě nějaká politická síla, která se sjednotí v odporu k...",lidovky.cz,title
https://www.lidovky.cz/nazory/petracek-kouknu-a-poznam-snemovna-prijala-definici-antisemitismu-ale.A190126_180439_ln_nazory_form,,"Psát provokativně k antisemitismu zavání průšvihem, ale zkusme to. V pátek čeští poslanci hladce přijali usnesení s...",lidovky.cz,title
https://www.lidovky.cz/nazory/zverina-babisizace-cssd-zmena-nazvu-muze-byt-jen-uhybny-manevr.A190125_220835_ln_nazory_ele,,Naše nejstarší politická strana připravuje nové stanovy navrhující i změnu názvu strany. Už by to mohlo být...,lidovky.cz,title
http://ceskapozice.lidovky.cz/bez-vody-nebude-nic-a-z-prasku-si-ji-neudelame-f3b-/tema.aspx?c=A190124_004316_pozice-tema_lube&,Bez vody nebude nic a z prášku si ji neuděláme,"V půlce prosince bylo na 70 procentech Česka silné, až mimořádné sucho. „To je zcela netypické, předběhli jsme...",lidovky.cz,title
http://ceskapozice.lidovky.cz/pod-ministrem-plagou-se-kyva-zidle-nahradit-by-jej-mohl-vokral-p6t-/tema.aspx?c=A190123_122040_pozice-tema_houd&,Pod ministrem Plagou se kývá židle. Nahradit by jej mohl Vokřál,"Ministr školství, mládeže a tělovýchovy Robert Plaga má namále. Ve vládním týmu by jej mohl nahradit brněnský...",lidovky.cz,title
http://ceskapozice.lidovky.cz/trh-s-beznymi-moukami-postupne-umira-lide-chteji-jist-zdraveji-pv3-/tema.aspx?c=A190123_115646_pozice-tema_houd&,Trh s běžnými moukami postupně umírá. Lidé chtějí jíst zdravěji,Daniel Perner se rozhodl zatřást firmou. Poprvé od revoluce rodinný mlýn s tradicí od roku 1420 začíná pod vlastní...,lidovky.cz,title
