link,link_text,txt,site,area
https://www.lidovky.cz/domov/marsal-konev-strasi-legionare-ruske-pokrytectvi-s-udrzbou-pomniku.A181228_181130_ln_domov_ceh,Maršál Koněv ‚straší‘ legionáře. Rusové odmítají pečovat o pomníky českých vojáků,Když letos v  říjnu přijela česká delegace položit květiny k podstavci nehotového pomníku legionářům v  obci Lipjagi...,lidovky.cz,title
https://www.lidovky.cz/byznys/statni-pokladna/letosni-statni-rozpocet-bude-oproti-planu-vyrovnany-oznamila-ministryne-schillerova.A181228_205703_statni-pokladna_mpr,"Letošní státní rozpočet bude oproti plánu vyrovnaný, oznámila ministryně Schillerová","Plánovaný schodek státního rozpočtu ve výši 50 miliard korun se nekoná, vláda tak letos bude proti plánu hospodařit...",lidovky.cz,title
https://www.lidovky.cz/kultura/john-malkovich-jako-hercule-poirot-vrazdy-podle-abecedy-predstavuji-prvni-ukazku.A181228_095318_ln_kultura_jto,John Malkovich jako Hercule Poirot. Vraždy podle abecedy představují první ukázku,"Nejnovější reinkarnací slavného detektiva Hercula Poirota se stal americký herec John Malkovich. Jeho Poirot, jak je...",lidovky.cz,title
https://www.lidovky.cz/novinari/martin-hampejs.N3851,Martin Hampejs,"Americký prezident se ve středu odebral na nečekanou a utajovanou cestu za vojáky do Iráku a Německa, a to v době, kdy...",lidovky.cz,title
https://www.lidovky.cz/novinari/jan-horak.N3890,Jan Horák,"Vzorec pro nejúspěšnější film roku byl léta prostý. Nejvíc diváků se v tuzemských kinech sešlo buď na komedii, novém...",lidovky.cz,title
https://www.lidovky.cz/nazory/petracek-ve-stopach-obamy-milovnici-hesla-ami-go-home-ted-kritizuji-trumpa.A181227_210517_ln_nazory_ceh,Ve stopách Obamy. Milovníci hesla Ami go home teď kritizují Trumpa,Vánoční návštěvou vojáků na bojišti žádný politik nic nezkazí. Proto i Donald...,lidovky.cz,title
https://www.lidovky.cz/domov/policie-vnikla-do-banky-kde-muz-drzel-osm-rukojmi-vsichni-jsou-v-poradku.A181228_153130_ln_domov_ceh,"Drama v Příbrami. Muž držel rukojmí v bance, situaci vyřešila zásahovka",Ozbrojený muž přepadl v pátek odpoledne pobočku Unicredit Bank v Příbrami. V budově na centrálním náměstí držel devět...,lidovky.cz,title
https://www.lidovky.cz/domov/totoznost-vyprostenych-horniku-stale-neni-znama-odbornici-pracuji-na-identifikaci-tel.A181228_140801_ln_domov_ceh,Totožnost vyproštěných horníků stále není známá. Odborníci pracují na identifikaci těl,"Čtyři mrtvé horníky, kteří již byli vyproštěni z podzemí Dolu ČSM ve Stonavě na Karvinsku, kde minulý týden zemřelo po...",lidovky.cz,title
https://www.lidovky.cz/domov/podnapila-zena-bez-ridicskeho-prukazu-nabourala-v-ostrave-pet-aut-skoda-je-za-vice-nez-300-tisic.A181228_102857_ln_domov_ceh,Podnapilá žena bez řidičského průkazu nabourala v Ostravě pět aut. Škoda je za více než 300 tisíc,"Dvacetiletá podnapilá žena, která neměla řidičský průkaz, nabourala v...",lidovky.cz,title
https://www.lidovky.cz/noviny/ceka-prahu-posledni-hlucny-ohnostroj-metropole-zvazuje-tichou-show.A181227_205602_ln_noviny_ceh,Čeká Prahu poslední hlučný ohňostroj? Metropole zvažuje tichou show,Novoroční ohňostroj v ­hlavním městě bude předčasnou oslavou třiceti...,lidovky.cz,title
https://www.lidovky.cz/svet/petinasobna-vrazda-kvuli-pojistce-muzi-zapalili-dum-v-anglickem-leicesteru.A181228_165340_ln_zahranici_ceh,Pětinásobná vražda kvůli pojistce. Muži zapálili dům v anglickém Leicesteru,"Z vraždy pěti lidí shledal dnes britský soud vinnými tři muže, kteří...",lidovky.cz,title
https://www.lidovky.cz/svet/snedli-ohrozenou-opici-video-vysilali-na-facebooku-vietnamsti-policiste-zatkli-sestici-muzu.A181228_141442_ln_zahranici_ceh,Snědli ohroženou opici a video vysílali na internetu. Vietnamští policisté zatkli šestici mužů,"Policie ve Vietnamu zadržela šest mužů, kteří zabili a snědli...",lidovky.cz,title
https://www.lidovky.cz/svet/dva-mrtve-a-dalsich-deset-zranenych-si-vyzadal-bombovy-utok-v-egyptske-gize.A181228_195227_ln_zahranici_ceh,Dva mrtvé a dalších deset zraněných si vyžádal bombový útok v egyptské Gíze,Výbuch bomby u autobusu se zahraničními turisty zabil dnes poblíž pyramid v egyptské Gíze dva Vietnamce a deset dalších...,lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/splneny-sen-z-detstvi-samurajske-mece-z-ceska-ktere-temer-nerozeznate-od-originalu.A181221_092733_firmy-trhy_pkk,"Splněný sen z dětství? Bratři z Česka vyrábějí samurajské meče, které téměř nerozeznáte od originálů",První samurajské meče vznikaly před více než šestnácti lety v dílně bratrů Dachsových metodou pokus omyl. Dnes jsou...,lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/podvodne-e-shopy-prodavaly-veci-pod-cenou-policiste-je-odhalili-banky-zablokovaly-2500-karet.A181228_132913_firmy-trhy_ceh,"Podvodné e-shopy prodávaly věci pod cenou. Policisté je odhalili, banky zablokovaly 2500 karet","Policisté z oddělení kybernetické kriminality odhalili v době největší předvánoční nákupní špičky podvodné e-shopy,...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/cez-uzavrel-zakazku-na-stavbu-teplovodu-z-temelina-do-ceskych-budejovic-firma-jej-postavi-za-1-4-miliardy.A181228_113332_firmy-trhy_ceh,"ČEZ uzavřel zakázku na stavbu teplovodu z Temelína do Českých Budějovic. Bude stát 1,4 miliardy",ČEZ uzavřel smlouvou na stavbu teplovodu z jaderné elektrárny Temelín...,lidovky.cz,title
https://www.lidovky.cz/byznys/auto/zajem-o-alternativni-paliva-stale-roste-auta-na-benzin-a-naftu-ale-na-trhu-zustanou-jeste-desitky-let.A181220_144222_ln-auto_pkk,"Zájem o alternativní paliva stále roste, auta na benzin a naftu ale na trhu zůstanou ještě desítky let","I když to ze zpráv řady médií někdy skoro vypadá, že dieselová osobní...",lidovky.cz,title
https://www.lidovky.cz/sport/fotbal/prodej-a-nakup-sparta-ziskala-z-bohemians-sveho-odchovance-haska.A181228_164527_ln-sport-fotbal_rkj,Prodej a kup zpět. Sparta získala z Bohemians svého odchovance Haška,Fotbalová Sparta získala z Bohemians Praha 1905 svého odchovance Martina Haška mladšího....,lidovky.cz,title
https://www.lidovky.cz/sport/hokej/v-duelu-tymu-s-nejhorsi-formou-zvitezily-pardubice-zlomily-serii-13-proher-v-rade.A181228_202336_ln-sport-hokej_rkj,"V duelu týmů s nejhorší formou zvítězily Pardubice, zlomily sérii 13 proher v řadě",Poslední kolo extraligy přineslo některé nečekané výsledky. Hokejisté Chomutova zvládli severočeské...,lidovky.cz,title
https://www.lidovky.cz/sport/nazory/komentar-nastal-soumrak-biatlonu-vysledky-chybi-a-sponzori-tlaci.A181227_135331_ln-sport-ostatni_rkj,"KOMENTÁŘ: Nastal soumrak biatlonu? Sponzoři chtějí výsledky, které nejsou",Činovníci českého biatlonu by měli bít na poplach. Úspěchy se totiž v nové sezoně nedostavují a...,lidovky.cz,title
https://www.lidovky.cz/kultura/divadelni-okenko-inscenace-dobri-chlapci-uz-nesmime-ani-do-kostela.A181220_113010_ln_kultura_ape,DIVADELNÍ OKÉNKO: Inscenace Dobří chlapci. Už nesmíme ani do kostela?,"Doba je zlá, doba je zlá. Že se slušný člověk nemůže projít beze zbraně jen tak po ulici, to jsme si už zvykli. Ale že...",lidovky.cz,title
https://www.lidovky.cz/cestovani/aktuality/cinsky-sok-vanoce-made-in-china.A181227_101617_aktuality_ape,ČÍNSKÝ ŠOK: Výzdoba jak v Las Vegas a výhodné nákupy. Vánoce made in China,"Jaké to je přijet do Číny a začít zde žít a pracovat? O své postřehy, problémy, ale i úsměvné momenty se s čtenáři serveru Lidovky.cz podělila vysokoškolská vyučující Darina Ivanovová.",lidovky.cz,title
https://www.lidovky.cz/relax/veda/titulek-67-geny-na-taliri-lide-nepotrebuji-nehnednouci-jablka-rika-biochemik.A181108_140640_ln_veda_ape,"Geny na talíři. Lidé přece nepotřebují nehnědnoucí jablka, říká biochemik","Biochemik a expert na geneticky modifikované potraviny Tomáš Moravec o tom, proč lidé nechtějí jíst takové potraviny,...",lidovky.cz,title
