link,link_text,txt,site,area
https://www.lidovky.cz/nepripustny-tlak-ze-strany-prezidenta-zeman-zadal-pelikana-o-vydani-nikulina-do-ruska-glg-/zpravy-domov.aspx?c=A180223_184703_ln_domov_ele,Pelikán: Zeman mě dvakrát požádal o vydání údajného hackera Nikulina do Ruska,"Prezident Miloš Zeman letos dvakrát žádal ministra spravedlnosti Roberta Pelikána (ANO), aby vydal údajného ruského...",lidovky.cz,title
https://www.lidovky.cz/video-nejvyssi-stupen-poplachu-horici-hale-v-mochove-se-propadla-strecha-1ql-/zpravy-domov.aspx?c=A180223_103825_ln_domov_gib,"VIDEO: Proti požáru mrazíren v Mochově zasahuje 51 jednotek, propadla se střecha","Hořící hale v areálu mochovských mrazíren se propadla střecha, dvěma stovkám hasičů vypomáhá i vrtulník. Požár zatím...",lidovky.cz,title
https://byznys.lidovky.cz/cez-odchazi-z-bulharska-prodala-bulharska-aktiva-spolecnosti-inercom-12v-/firmy-trhy.aspx?c=A180223_181127_firmy-trhy_ele,"ČEZ definitivně odchází z Bulharska, podepsal smlouvu o prodeji svých aktiv",Energetická skupina ČEZ v pátek podepsala smlouvu o prodeji svých bulharských aktiv se společností Inercom. Transakce...,lidovky.cz,title
https://byznys.lidovky.cz/babis-posta-je-v-rozkladu-a-nema-strategii-fgi-/firmy-trhy.aspx?c=A180223_112019_firmy-trhy_gib,"Babiš: Pošta je v rozkladu a nemá strategii, ředitel měl plat až osm milionů","Česká pošta je v rozkladu, je netransparentní a nemá žádnou strategii. Novinářům to v pátek řekl premiér Andrej Babiš....",lidovky.cz,title
https://www.lidovky.cz/policie-hleda-svedky-padu-ctyrleteho-ditete-z-lanovky-v-rokytnici-10f-/zpravy-domov.aspx?c=A180223_154321_ln_domov_ele,"Matka neudržela na lanovce dceru. Ta spadla z 11 metrů na zmrzlý sníh, bez zranění",Policie žádá o pomoc při vyšetřování pádu čtyřletého dítěte ze sedačkové lanovky v lyžařském středisku v Rokytnici nad...,lidovky.cz,title
https://www.lidovky.cz/machacek-roubini-pohrda-bitcoinem-dlh-/monitor-jana-machacka.aspx?c=A180223_133438_firmy-trhy_ele,Roubini pohrdá bitcoinem,Propagátoři technologie blockchainu rádi srovnávají počátky své technologie s...,lidovky.cz,title
https://www.lidovky.cz/policie-patra-po-psychicky-nemocne-zene-odesla-z-bohnic-muze-byt-nebezpecna-16y-/zpravy-domov.aspx?c=A180223_194451_ln_domov_ele,"Policie pátrá po psychicky nemocné ženě, která odešla z Bohnic. Může být nebezpečná","Pražská policie pátrá po čtyřiačtyřicetileté schizofreničce, která v pátek odpoledne odešla z psychiatrické léčebny v...",lidovky.cz,title
https://www.lidovky.cz/kolaps-v-centru-prahy-praskla-kolej-paralyzovala-devet-tramvajovych-linek-maji-zpozdeni-g77-/zpravy-domov.aspx?c=A180223_165404_ln_domov_ele,Kolaps v centru Prahy. Prasklá kolej na zbytek dne paralyzovala devět tramvajových linek,Provoz tramvají v centru Prahy zkomplikovala v pátek odpoledne prasklá kolej na křižovatce Lazarské a Spálené ulice....,lidovky.cz,title
https://www.lidovky.cz/pocet-nemocnych-chripkou-se-ustalil-nejvice-jich-je-mezi-zaky-zakladnich-skol-18h-/zpravy-domov.aspx?c=A180223_155231_ln_domov_ele,"Počet lidí nakažených chřipkou se ustálil, nejvíce jich je mezi žáky základních škol","Počet nemocných chřipkou v Česku se tento týden téměř nezměnil,...",lidovky.cz,title
https://www.lidovky.cz/o-azyl-v-cesku-loni-pozadalo-1450-cizincu-mezirocne-o-27-mene-pzc-/zpravy-domov.aspx?c=A180223_143612_ln_domov_ele,"O azyl v Česku loni požádalo 1450 cizinců, meziročně o 27 méně","O azyl v Česku v loňském roce požádalo 1450 cizinců, což bylo o 27...",lidovky.cz,title
https://www.lidovky.cz/spojene-staty-sve-velvyslanectvi-v-izraeli-presunou-do-jeruzalema-v-kvetnu-1vy-/zpravy-svet.aspx?c=A180223_163448_ln_zahranici_mha,"Dřív, než se čekalo. USA přesunou ambasádu do Jeruzaléma už v květnu",Spojené státy přemístí své velvyslanectví v Izraeli do Jeruzaléma už...,lidovky.cz,title
https://www.lidovky.cz/eu-vyzvala-rusko-a-iran-aby-zastavily-asadovo-nasili-v-syrii-prt-/zpravy-svet.aspx?c=A180223_193226_ln_zahranici_ele,"Zastavte Asadovo násilí v Sýrii, vyzvala EU Rusko a Írán. Volá po okamžitém příměří",Evropská unie v pátek vyzvala k okamžitému příměří v Sýrii. Podle...,lidovky.cz,title
https://www.lidovky.cz/v-kldr-se-kvuli-sankcim-nedostava-potravin-paliva-ani-papiru-pru-/zpravy-svet.aspx?c=A180223_150500_ln_zahranici_mha,"V Severní Koreji se kvůli sankcím nedostává potravin, paliva ani papíru","Čím dál víc zpráv ze Severní Koreje naznačuje, že na zemi začínají silně doléhat mezinárodní sankce, jimž KLDR čelí v...",lidovky.cz,title
https://byznys.lidovky.cz/koncern-volkswagen-loni-vic-nez-zdvojnasobil-zisk-vydelal-na-288-miliard-korun-1xi-/auto.aspx?c=A180223_165852_ln-auto_pev,Koncern Volkswagen loni víc než zdvojnásobil zisk. Vydělal na 288 miliard korun,"Německý automobilový koncern Volkswagen, jehož součástí je mladoboleslavská Škoda Auto, loni více než zdvojnásobil...",lidovky.cz,title
