link,link_text,txt,site,area
https://www.lidovky.cz/svet/gulagy-byly-vzdelavaci-instituce-plne-volnocasovych-aktivit-mini-lgbtq.A180918_164423_ln_zahranici_ele,"Gulagy byly vzdělávací instituce plné volnočasových aktivit, míní LGBTQ spolek z univerzity","Spolek homosexuálů, lesbiček a jiných sexuálních menšin z přední londýnské univerzity veřejně tvrdí, že gulagy byly...",lidovky.cz,title
https://www.lidovky.cz/nazory/detem-ze-syrie-je-treba-pomoci-ale-predstavy-sojdrove-jsou-dost-naivni-rika-sefka-mezinarodniho-detskeho-krize.A180919_115856_ln_nazory_gib,"Dětem ze Sýrie je třeba pomoci, ale představy Šojdrové jsou dost naivní, říká šéfka Mezinárodního dětského kříže","S lidoveckou europoslankyní Michaelou Šojdrovou, která vyzvala Česko k přijetí 50 dětí ze Sýrie, se v ­pátek sejde...",lidovky.cz,title
https://www.lidovky.cz/novinari/jan-horak.N3890,Jan Horák,Celých 98 procent ze 100 zpravodajských příspěvků České televize je vyvážených. Jinými slovy naplnily základní normy...,lidovky.cz,title
https://www.lidovky.cz/svet/pornoherecka-stormy-daniels-vydava-pameti-pise-i-o-otravnem-sexu-s-trumpem.A180918_174029_ln_zahranici_mha,Pornoherečka Stormy Daniels vydává paměti. Píše i o ‚otravném sexu‘ s Trumpem,"Pornoherečka Stormy Daniels, vlastním jménem Stephanie Cliffordová, která se proslavila tvrzením, že měla poměr s...",lidovky.cz,title
https://www.lidovky.cz/lide/zemrel-zpevak-vlada-safranek-proslavil-se-v-kapelach-harlej-a-walda-gang.A180919_104035_lide_tn,"Zemřel zpěvák Vláďa Šafránek. Proslavil se v kapele Harlej, založil Walda Gang","Ve věku 46 let zemřel v úterý zpěvák Vladimír Šafránek, zakladatel populární skupiny Walda Gang a člen skupiny Harlej....",lidovky.cz,title
https://www.lidovky.cz/nazory/zverina-medialni-hudebka-stredoskolaci-nevedi-kdy-je-jimi-manipulovano.A180918_220431_ln_nazory_ele,"Mediální hudebka. Středoškoláci nevědí, kdy je jimi manipulováno","Po deseti letech mediální výuky našich středoškoláků máme mizerné výsledky. To,...",lidovky.cz,title
https://www.lidovky.cz/domov/transparency-international-poslala-do-bruselu-podnet-na-mozny-stret-zajmu-babise.A180919_120659_ln_domov_ele,Transparency International poslala Evropské komisi podnět na možný střet zájmů Babiše,Organizace Transparency International ČR (TI) ve středu odeslala druhý podnět týkající se možného střetu zájmů premiéra...,lidovky.cz,title
https://www.lidovky.cz/domov/snemovna-podporila-novelu-o-kvotach-pro-ekonomicke-migranty.A180919_134140_ln_domov_ele,Sněmovna podpořila novelu o kvótách pro ekonomické migranty,"Zavedení kvót pro ekonomické migranty má umožnit novela cizineckého zákona, kterou ve středu v úvodním kole...",lidovky.cz,title
https://www.lidovky.cz/domov/policie-patra-po-patnactiletem-chlapci-z-ceskokrumlovska-nezvestny-je-od-pondeli.A180919_132806_ln_domov_ele,Policie pátrá po patnáctiletém chlapci z Českokrumlovska. Nezvěstný je od pondělí,"Policie pátrá po patnáctiletém Tomáši Bubeníkovi z Českokrumlovska,...",lidovky.cz,title
https://www.lidovky.cz/domov/vycisti-polovinu-prahy-na-cisarskem-ostrove-zacala-fungovat-nova-cisticka-odpadnich-vod-za-sest-miliard.A180919_131419_ln_domov_ele,Vyčistí polovinu Prahy. Na Císařském ostrově začala fungovat nová čistička odpadních vod za šest miliard,Na pražském Císařském ostrově začala fungovat nová vodní linka...,lidovky.cz,title
https://www.lidovky.cz/svet/v-londyne-najelo-auto-do-lidi-pred-mesitou-dva-jsou-zraneni-podle-policie-muze-jit-o-zlocin-z-nenavisti.A180919_101241_ln_zahranici_ele,"V Londýně najelo auto do lidí před mešitou, nejméně dva jsou zranění. Podle policie může jít o zločin z nenávisti",U mešity na severozápadě Londýna v noci z úterý na středu narazilo...,lidovky.cz,title
https://www.lidovky.cz/svet/tajfun-mangkhut-zanechal-na-filipinach-81-mrtvych-dalsich-70-lidi-se-pohresuje.A180919_122034_ln_zahranici_ele,"Tajfun Mangkhut zanechal na Filipínách 81 mrtvých, dalších 70 lidí se pohřešuje","Již na 81 mrtvých vzrostla na Filipínách bilance tajfunu Mangkhut,...",lidovky.cz,title
https://www.lidovky.cz/svet/sefka-volebni-komise-navrhla-zrusit-vysledky-voleb-putinova-kandidata-na-dalnem-vychode-jako-neplatne.A180919_112735_ln_zahranici_ele,"Podivná výhra ‚Putinova‘ kandidáta, -5 hlasů pro soupeře. Šéfka volební komise chce zrušit výsledek voleb",Šéfka ruské ústřední volební komise Ella Pamfilovová ve středu navrhla zrušit výsledky voleb gubernátora v Přímořském...,lidovky.cz,title
