link,link_text,txt,site,area
https://www.lidovky.cz/zemanuv-projev-se-libil-babisovi-okamurovi-a-filipovi-ppi-/zpravy-domov.aspx?c=A171226_155545_ln_domov_ele,Drahoše překvapila Zemanova ‚vánoční‘ hrozba pěstí. Babiš projev prezidenta chválí,Letošní vánoční poselství prezidenta Miloše Zemana rozdělilo politickou scénu. Projev ocenil premiér a šéf hnutí ANO...,lidovky.cz,title
https://www.lidovky.cz/sesuv-kameni-uveznil-v-rakousku-na-svatky-130-lidi-fbi-/zpravy-svet.aspx?c=A171226_180419_ln_zahranici_ele,Sesuv odřízl vesnici v Rakousku od civilizace. 130 lidí musí přežít na zásobách,Mohutný skalní sesuv zahradil na Štědrý den přístupovou cestu do rakouské horské vesnice Vals zhruba 40 kilometrů od...,lidovky.cz,title
https://www.lidovky.cz/the-sun-britska-vlada-naleha-na-harryho-aby-nepozval-obamu-na-svatbu-1p9-/lide.aspx?c=A171226_162652_lide_ele,"Nezvěte na svatbu Obamu, naléhá prý vláda na prince Harryho. Kvůli Trumpově očekávané reakci","Britská vláda naléhá na prince Harryho, aby nepozval bývalého amerického prezidenta Baracka Obamu s manželkou na svou...",lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=653,Petra Procházková,"Vraťte své peníze domů, nebo vám je vezmou. Já vám je ponechám. Takový je vzkaz prezidenta Putina ruským oligarchům,...",lidovky.cz,title
https://www.lidovky.cz/v-tatrach-zahynul-dalsi-cech-treti-za-dva-dny-fmy-/zpravy-domov.aspx?c=A171226_134528_ln_zahranici_barp,Ve Vysokých Tatrách zahynul po pádu další Čech. Třetí od začátku týdne,"Ve Vysokých Tatrách zahynul po pádu další český turista. Třiatřicetiletého muže, jenž nejevil známky života, v úterý...",lidovky.cz,title
https://www.lidovky.cz/zverina-pravidla-popelky-pohadky-jsou-zdrojem-informaci-o-tvurcich-i-dobe-157-/nazory.aspx?c=A171225_131526_ln_nazory_barp,Pravidla Popelky. Pohádky jsou zdrojem informací o tvůrcích i době,"Vánoční svátky přinášejí vždy největší dávku pohádek, zejména filmových. Hádky...",lidovky.cz,title
https://www.lidovky.cz/sedm-clenu-rodiny-se-na-ostravsku-otravilo-pravdepodobne-jidlem-pxo-/zpravy-domov.aspx?c=A171226_113513_ln_domov_barp,Sedm členů rodiny na Ostravsku se nejspíš otrávilo jídlem. Měli závratě i halucinace,Sedm členů jedné rodiny včetně dvou dětí se v pondělí odpoledne ve Vratimově na Ostravsku pravděpodobně otrávilo...,lidovky.cz,title
https://www.lidovky.cz/uchazeci-o-hrad-maji-odlisne-postoje-k-adopci-deti-homosexualy-pbg-/zpravy-domov.aspx?c=A171226_140817_ln_domov_barp,Adopce dětí homosexuály? Kandidáti na prezidenta se v anketě neshodli,Prezidentští kandidáti mají výrazně odlišné postoje k adopci dětí páry stejného pohlaví. Zatímco někteří uchazeči o...,lidovky.cz,title
https://www.lidovky.cz/aktivista-ve-sluzbach-magistratu-asistent-dolinka-pujde-kvuli-sousedum-pred-soud-gjy-/zpravy-domov.aspx?c=A171222_161251_ln_domov_ele,Aktivista ve službách magistrátu. Asistent Dolínka žene své sousedy před soud,Lidé se sem jezdí dívat na vilu prvorepublikové herečky Lídy Baarové....,lidovky.cz,title
https://www.lidovky.cz/namrzajici-mlha-komplikovala-rano-dopravu-na-uzemi-vetsiny-republiky-1ex-/zpravy-domov.aspx?c=A171226_102110_ln_domov_barp,Namrzající mlha komplikovala ráno dopravu na většině území Česka,"Namrzající mlha komplikovala v úterý ráno dopravu na Vysočině, v...",lidovky.cz,title
https://www.lidovky.cz/trump-stravil-temer-tretinu-casu-v-uradu-na-svych-rezortech-napriklad-na-floride-g16-/zpravy-svet.aspx?c=A171226_112809_ln_zahranici_barp,"Prezident Trump strávil téměř třetinu času ve svých letoviscích, většinou na Floridě a v golfovém rezortu","Během prvního roku Donalda Trumpa v Bílém domě bylo přes 100 dní, kdy...",lidovky.cz,title
https://www.lidovky.cz/mel-se-podilet-na-smrti-25-lidi-ted-ma-peruansky-exprezident-dostat-milost-tisice-lidi-vysly-do-ul-iex-/zpravy-svet.aspx?c=A171226_144555_ln_zahranici_pev,"Měl se podílet na smrti 25 lidí, teď má exprezident Peru dostat milost. Tisíce lidí vyšly do ulic",Tisíce Peruánců v pondělí protestovaly proti udělení milosti...,lidovky.cz,title
https://www.lidovky.cz/kreml-urady-by-mely-prezkoumat-navalneho-vyzvy-k-bojkotu-voleb-pwf-/zpravy-svet.aspx?c=A171226_151752_ln_zahranici_ele,"Navalnyj vyzval k bojkotu prezidentských voleb. Mohl porušit zákon, naznačuje Kreml","Ruské úřady by měly pečlivě přezkoumat, zda výzvy opozičního předáka Alexeje Navalného k bojkotu březnových...",lidovky.cz,title
https://byznys.lidovky.cz/velke-obchody-se-ve-stredu-otevrou-zacnou-povanocni-vyprodeje-p77-/firmy-trhy.aspx?c=A171226_154126_firmy-trhy_ele,"Velké obchody se ve středu otevřou, začnou povánoční výprodeje",Ve středu se po téměř třech dnech otevřou nákupní centra a velké obchody. Obchodníci spustí povánoční výprodeje i v...,lidovky.cz,title
https://byznys.lidovky.cz/podnikatele-ceka-v-pristim-roce-evropske-narizeni-o-ochrane-osobnich-udaju-1u5-/firmy-trhy.aspx?c=A171226_133728_firmy-trhy_barp,Co čeká podnikatele v roce 2018? Změny v EET i přísnější ochrana osobních údajů,"Platnost evropského nařízení o ochraně osobních údajů GDPR, změny v elektronické evidenci tržeb, lednové zvýšení...",lidovky.cz,title
https://byznys.lidovky.cz/pristi-rok-rust-ekonomiky-zpomali-mirne-klesne-nezamestnanost-mzdy-nadale-porostou-gah-/statni-pokladna.aspx?c=A171226_104825_statni-pokladna_barp,"Prognózy na rok 2018: růst ekonomiky zpomalí, Češi se mohou těšit na vyšší mzdy","Růst české ekonomiky by měl příští rok zpomalit na 3,3 procenta z...",lidovky.cz,title
https://byznys.lidovky.cz/dyska-nejsou-jako-drive-lide-prestavaji-nosit-hotovost-zisky-na-spropitnem-klesaji-gmw-/firmy-trhy.aspx?c=A171225_141138_firmy-trhy_barp,"Dýška nejsou jako dříve. Lidé přestávají nosit hotovost, zisky na spropitném klesají",S příchodem roku 2018 se nezadržitelně hlásí také úsvit bezhotovostní...,lidovky.cz,title
https://sport.lidovky.cz/kometa-po-dlouhe-dobe-vyhrala-v-prodlouzeni-doma-udolala-jihlavu-px7-/hokej.aspx?c=A171226_180540_ln-sport-hokej_lar,"Kometa po dlouhé době vyhrála, Vítkovice doma rozstřílely Boleslav",Hokejisté Komety Brno porazili ve 33. kole extraligy Duklu Jihlava 3:2 v prodloužení. Vítězný gól vstřelil v 64. minutě...,lidovky.cz,title
https://www.lidovky.cz/recenze-obrazy-kamila-lhotaka-ztvarnuji-basnivost-periferie-a-fascinaci-technikou-gks-/kultura.aspx?c=A171222_101015_ln_kultura_jto,RECENZE: Obrazy Kamila Lhotáka ztvárňují básnivost periferie a fascinaci technikou,"Vyšla výpravná publikace, která vyčerpávajícím způsobem mapuje malby Kamila Lhotáka, slavného člena...",lidovky.cz,title
https://www.lidovky.cz/pribeh-stary-nekolik-staleti-popelka-stale-inspiruje-spisovatele-i-filmare-17z-/kultura.aspx?c=A171222_122344_ln_kultura_jto,Příběh starý několik staletí. Popelka stále inspiruje spisovatele i filmaře,"Popelka je oblíbený lidový příběh, který se dočkal řady zpracování. Pohádková postava ale měla...",lidovky.cz,title
https://www.lidovky.cz/predpoved-objektu-malirky-z-makrace-se-predstavuji-kazda-trochu-jinak-1ex-/kultura.aspx?c=A171222_100408_ln_kultura_jto,"Předpověď objektu. Malířky z Makráče se představují, každá trochu jinak","Ve středověku se jim říkalo „hic sunt leones“, dnes „mám to z ruky“. Přesto jde o místa, která je...",lidovky.cz,title
https://www.lidovky.cz/varit-v-lodickach-vsechno-se-da-delat-se-stylem-a-eleganci-rika-foodbologerka-17v-/dobra-chut.aspx?c=A171212_141335_dobra-chut_ape,"Vařit v lodičkách? Všechno se dá dělat se stylem a elegancí, říká foodbologerka","Ráda poznává nové země, ale především nové chutě. Miluje anglický venkov a hudbu, sbírá kuchařky ze všech koutů světa a nedávno vydala svou první kuchařku Bylinky na mém stole. „Nakoukla jsem i do kuchyní v New Yorku, Bruselu, Praze, v Bavorsku, na Floridě a v Nizozemí, Francii, Rakousku,...",lidovky.cz,title
https://relax.lidovky.cz/v-cine-maji-novou-sklenenou-lavku-je-nejdelsi-na-svete-pfm-/zajimavosti.aspx?c=A171225_192845_ln-zajimavosti_zit,VIDEO: Hororová trasa nad propastí. V Číně mají novou nejdelší skleněnou lávku na světě,"Skleněnou lávku, která se může pochlubit přívlastkem nejdelší na světě, otevřeli v neděli v Chung-ja-ku, malebném koutu...",lidovky.cz,title
https://relax.lidovky.cz/serial-simpsonovi-predpovedel-ze-disney-prevezme-studio-fox-pt7-/zajimavosti.aspx?c=A171226_082120_ln-zajimavosti_barp,"Seriál Simpsonovi předpověděl, že Disney převezme studio Fox","Americký zábavní gigant Walt Disney se tento měsíc dohodl, že koupí filmové studio 20th Century Fox. Toto převzetí...",lidovky.cz,title
https://www.lidovky.cz/kazdy-mic-byl-pro-me-zazrak-tenhle-rok-pro-me-byl-vsim-rika-petra-kvitova-1op-/lide.aspx?c=A171222_154122_lide_ele,"Každý míč byl pro mě zázrak, tenhle rok pro mě byl vším, říká Petra Kvitová","Před rokem to vypadalo, že si už možná nezahraje. Po loňském...",lidovky.cz,title
https://www.lidovky.cz/stastny-den-je-ten-kdy-muzu-co-chci-a-nemusim-nic-rikala-pred-dvema-lety-geislerova-gim-/lide.aspx?c=A171112_155128_lide_ele,"Na svoje staré filmy se dívám ráda, na ty aktuální ne, říkala před dvěma lety Geislerová",U příležitosti dvacetiletého výročí magazínu Pátek Lidových novin výjimečně odemykáme rozhovory s významnými českými...,lidovky.cz,title
https://www.lidovky.cz/nepremyslim-kalkulackou-vydavat-knihy-me-bavi-rika-nakladatel-joachim-dvorak-184-/lide.aspx?c=A171214_104158_lide_ape,"Nepřemýšlím kalkulačkou. Vydávat knihy mě baví, říká nakladatel Joachim Dvořák","„Někdo vydává knížky, aby vydělal, někdo zas, aby byl slavný, a jiný...",lidovky.cz,title
https://www.lidovky.cz/osvetleni-nabytek-i-zabradli-podivejte-se-na-10-nejlepsich-designovych-detailu-1xb-/design.aspx?c=A171214_112338_ln-bydleni_ape,"Osvětlení, nábytek i zábradlí. Podívejte se na 10 nejlepších designových detailů",Letos v září představil Adam Štěch spolu s Matějem Činčerou a Janem Klossem v rámci Londýnského designového festivalu...,lidovky.cz,title
https://www.lidovky.cz/leko-spravedlnost-po-cesku-ve-znamych-kauzach-jsou-odsouzene-nanejvys-male-ryby-gpy-/nazory.aspx?c=A171222_194311_ln_nazory_mber,,"V běžném právním státě je samozřejmostí nejenom to, že platí klasická zásada „v pochybnostech ve prospěch...",lidovky.cz,title
https://www.lidovky.cz/petracek-tak-rekli-katalanci-vidime-ze-prospanelska-mlcici-vetsina-byla-fikci-18b-/nazory.aspx?c=A171222_224923_ln_nazory_mber,,"Kdybychom chtěli za každou cenu provokovat, napsali bychom, že Carles Puigdemont si může připadat jako T. G. Masaryk...",lidovky.cz,title
https://www.lidovky.cz/kdo-podpori-varsavu-0q3-/nazory.aspx?c=A171221_215244_ln_nazory_ele,,Polsko platí daň za svou solitérnost v rámci EU. Každé fungující společenství má svou „zbraň posledního soudu“. NATO ji...,lidovky.cz,title
http://ceskapozice.lidovky.cz/hasek-seknout-s-byznysem-jsem-jeste-nikdy-nechtel-fvs-/tema.aspx?c=A171224_141239_pozice-tema_houd,Hašek: Seknout s byznysem jsem ještě nikdy nechtěl,V podnikání přišel celkem o více než sto milionů korun. Jeho společnost vyrábějící nápoje Smarty je v červených...,lidovky.cz,title
http://ceskapozice.lidovky.cz/praze-chybi-vitezna-architektura-dqh-/tema.aspx?c=A171222_140054_pozice-tema_lube,Praze chybí vítězná architektura,"Chobotnice patří na nádvoří Hradu, říká v rozhovoru, jedenáctém pokračování 20dílného seriálu LN a Asociace pro rozvoj...",lidovky.cz,title
http://ceskapozice.lidovky.cz/do-kazdodenniho-zivota-je-treba-vratit-nabozenstvi-a-etiku-poz-/tema.aspx?c=A171223_235842_pozice-tema_lube,Do každodenního života je třeba vrátit náboženství a etiku,"Měli bychom nově promyslet náboženskou a etickou neutralitu, a to jak ve veřejném prostoru, tak ve vzdělávání a...",lidovky.cz,title
