link,link_text,txt,site,area
https://www.lidovky.cz/noviny/tajemny-developer-napada-kvalitu-vodniho-pokladu-na-smichove-zdroj-chce-zastavet.A190101_192510_ln_noviny_vlh,Tajemný developer napadá kvalitu vodního pokladu na Smíchově. Nad zdrojem chce stavět,"Pražský magistrát v čele s primátorem Zdeňkem Hřibem (Piráti) čeká hned zkraje roku složité rozhodování, které má pro...",lidovky.cz,title
https://www.lidovky.cz/novinari/michal-bernath.N3981,Michal Bernáth,"Pro případ „tvrdého brexitu“ chtěla britská vláda předejít přetížení dopravy v britských přístavech, přístupových...",lidovky.cz,title
https://www.lidovky.cz/domov/spor-o-rachejtle-skoncil-utokem-sekerou-policie-to-setri-jako-pokus-o-vrazdu.A190102_130322_ln_domov_ele,Kvůli rachejtlím útočil sekerou. Police muže vyšetřuje z pokusu o vraždu,"Napadení sekerou kvůli odpalování pyrotechniky během silvestrovského veselí v Blansku policie řeší jako pokus o vraždu,...",lidovky.cz,title
https://www.lidovky.cz/svet/i-pres-nove-primeri-se-na-vychode-ukrajiny-strilelo-zemrel-ukrajinsky-vojak.A190102_080229_ln_zahranici_ele,‚Ruská vojska porušila příměří.‘ Při ostřelování byl zabit ukrajinský voják,"Na východě Ukrajiny přišel v úterý v nepřátelské palbě o život ukrajinský voják, přestože mezi vládními vojsky a...",lidovky.cz,title
https://www.lidovky.cz/relax/moda/push-upky-speji-do-propadliste-dejin-prednost-dostava-komfort.A190102_083403_moda_ele,"Push-upky míří do propadliště dějin, přednost dostává komfort","Letos tomu bude 25 let od zrodu nejslavnější reklamy všech dob - spotu na podprsenku Wonderbra, na níž na černobílé...",lidovky.cz,title
https://www.lidovky.cz/monitor-jana-machacka/machacek-brexit-je-podle-simona-johnsona-nepodstatny.A190102_131716_monitor-jana-machacka_vlh,Brexit je podle Simona Johnsona nepodstatný,"Americký ekonom Simon Johnson, bývalý hlavní ekonom Mezinárodního měnového...",lidovky.cz,title
https://www.lidovky.cz/domov/prehanky-a-silny-vitr-komplikuji-dopravu-na-nekterych-silnicich.A190102_085002_ln_domov_ele,"Pozor na silnicích. Přeháňky a silný vítr komplikují dopravu, tvoří se sněhové jazyky a náledí",Dopravu na některých silnicích ve středu komplikují sněhové přeháňky a silný vítr. Zvýšená opatrnost je na místě ve...,lidovky.cz,title
https://www.lidovky.cz/domov/ano-budu-babis-potvrdil-kandidaturu-na-predsedu-ano.A190102_072808_ln_domov_ele,Babiš potvrdil kandidaturu na předsedu ANO. Zatím nemá protikandidáta,"Premiér Andrej Babiš potvrdil, že bude v polovině února opětovně kandidovat na předsedu ANO. Podpořil také dosavadního...",lidovky.cz,title
https://www.lidovky.cz/domov/prazsky-ohnostroj-pripomnel-sametovou-revoluci-zaznela-i-modlitba-pro-martu.A190101_182418_ln_domov_ssu/foto,"Zábava za 1,7 milionu korun. Pražský ohňostroj připomněl sametovou revoluci",Novoroční ohňostroj připomněl v Praze téma svobody a sametové...,lidovky.cz,title
https://www.lidovky.cz/domov/citim-svuj-dil-odpovednosti-za-rozdeleni-spolecnosti-vondracek-v-novorocnim-projevu-ocenil-obcany.A190101_133918_ln_domov_ele,"‚Cítím svůj díl odpovědnosti za rozdělení společnosti,‘ řekl Vondráček","Dobré výsledky české ekonomiky, minimální nezaměstnanost i růst mezd...",lidovky.cz,title
https://www.lidovky.cz/svet/utocnik-z-manchesteru-je-zrejme-psychicky-nemocny-soudi-lekar-policie-pokracuje-ve-vysetrovani.A190102_095917_ln_zahranici_ele,"Ať žije chalífát, měl křičet útočník z Manchesteru. Je psychicky nemocný, soudí lékař","Britská policie se domnívá, že muž, který na Silvestra pobodal v...",lidovky.cz,title
https://www.lidovky.cz/svet/jeho-nevina-nebudi-zadne-pochyby-rodina-americana-zadrzeneho-v-rusku-odmita-obvineni-ze-spionaze.A190102_075359_ln_zahranici_ele,‚Jeho nevina nebudí žádné pochyby.’ Rodina Američana zadrženého v Rusku odmítá špionáž,"Američan, který byl zadržen v Moskvě a obviněn ze špionáže, je bývalý...",lidovky.cz,title
https://www.lidovky.cz/svet/silny-vitr-v-dansku-zavinil-nehodu-vlaku-nestesti-neprezilo-sest-lidi.A190102_110442_ln_zahranici_ele,Tragédie v Dánsku. Vlakové neštěstí nepřežilo šest lidí,"Šest lidí přišlo ve středu o život a 16 dalších utrpělo zranění při vlakovém neštěstí na mostě, který spojuje hlavní...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/smejdi-se-presouvaji-na-internet-prestavaji-s-provozovanim-predvadecich-akci.A190102_101605_firmy-trhy_ele,‚Šmejdi‘ se přesouvají na internet. Předváděcí akce jim komplikuje zákon,"Podvodné firmy se podle České obchodní inspekce stahují z provozování předváděcích akcí, tzv. šmejdi se přesouvají na...",lidovky.cz,title
https://www.lidovky.cz/byznys/doprava/ridici-si-za-nemecke-dalnice-zaplati-od-roku-2020-se-tam-bude-platit-mytne.A190102_104915_ln-doprava_ele,Jízda po německých dálnicích se prodraží. Řidiči budou platit mýtné,"Řidiči, včetně těch českých, musí počítat s tím, že v Německu budou platit dálniční poplatky i za osobní auta od října...",lidovky.cz,title
https://www.lidovky.cz/byznys/firmy-a-trhy/casto-kopirujeme-navyky-uspesnych-lidi-a-ani-nevime-proc-rika-lektor-time-managementu.A181228_204032_firmy-trhy_pkk,Chcete být jako Musk nebo Gates? ‚Kopírování návyků úspěšných lidí nemá budoucnost‘,"Bill Gates má rozdělený každý den na pětiminutové bloky, Elon Musk je...",lidovky.cz,title
