link,link_text,txt,site,area
https://www.lidovky.cz/pozar-v-bronxu-zalozilo-dite-hralo-si-s-kamny-tvrdi-newyorsti-hasici-1j6-/zpravy-svet.aspx?c=A171229_164432_ln_zahranici_ele,"Požár v Bronxu s 12 mrtvými založilo dítě, hrálo si s kamny. Schodiště pak fungovalo jako komín",Nejméně 12 mrtvých včetně čtyř dětí si vyžádal požár pětipatrového bytového domu v newyorské čtvrti Bronx. Starosta...,lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=2368,Šárka Kabátová,Na začátku nového roku se ve studiu televize Barrandov sejdou vybraní kandidáti na post prezidenta republiky. Televize...,lidovky.cz,title
https://www.lidovky.cz/nejvic-vtipu-se-rikalo-o-husakovi-rika-spisovatel-a-novinar-jan-nejedly-1nm-/kultura.aspx?c=A171229_110033_ln_kultura_jto,"Nejvíc vtipů se říkalo o Husákovi, říká spisovatel a novinář Jan Nejedlý",Po prvním díle lexikonu lidové tvořivosti z dob socialismu nazvaném Po práci legraci přichází Jan Nejedlý s dalším...,lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=3899,Jaroslav Totušek,Dodávka punkové kapely Plexis cestou ze štědrovečerního koncertu havarovala. Členové skončili s vážnými poraněními v...,lidovky.cz,title
//www.lidovky.cz/novinar.aspx?idnov=3808,Robert Sattler,"Nebývalý počet obětí ve Vysokých Tatrách během dvou dnů, kdy mezi čtyřmi mrtvými byli hned tři Češi, přiměl slovenskou...",lidovky.cz,title
https://www.lidovky.cz/klesla-kazdy-muze-dohlizet-na-nepravosti-statu-a-uradu-pgm-/nazory.aspx?c=A171228_213658_ln_nazory_ele,Každý může dohlížet na nepravosti státu a úřadů,"Právo na informace dává občanům možnost zjistit, co jejich vláda dělá. Stručná...",lidovky.cz,title
https://www.lidovky.cz/nehody-zkomplikovaly-dopravu-na-silnici-e-55-a-dalnici-d10-pj2-/zpravy-domov.aspx?c=A171229_150402_ln_domov_ele,Nehody zkomplikovaly dopravu na silnici E 55 a dálnici D10,Nehody zkomplikovaly dopravu na silnicích. U Velešína na Českokrumlovsku srazil v pátek nákladní vůz muže středního...,lidovky.cz,title
https://www.lidovky.cz/svycarsky-soud-v-hlavnich-bodech-potvrdil-verdikt-v-kauze-mus-pbp-/zpravy-domov.aspx?c=A171229_124553_ln_domov_sij,Švýcarský soud potvrdil verdikt pro Koláčka a Krause v kauze MUS,Švýcarská nejvyšší soudní instance v hlavních bodech odmítla odvolání pěti odsouzených v kauze Mostecké uhelné...,lidovky.cz,title
https://www.lidovky.cz/pocasi-na-prelomu-roku-teplomery-ukazou-az-11-stupnu-obloha-bude-zatazena-1q4-/zpravy-domov.aspx?c=A171229_110048_ln_domov_ele,"Počasí na přelomu roku: teploměry ukážou až 11 stupňů, obloha bude zatažená",Poslední dny roku 2017 a první dny roku 2018 budou ve znamení...,lidovky.cz,title
https://www.lidovky.cz/o-zverejneni-zpravy-k-capimu-hnizdu-ma-byt-rozhodnuto-pred-hlasovanim-o-duvere-gca-/zpravy-domov.aspx?c=A171229_123105_ln_domov_ele,O zveřejnění zprávy k Čapímu hnízdu má být rozhodnuto před hlasováním o důvěře,Ministerstvo financí plánuje do několika dnů zveřejnit některé části...,lidovky.cz,title
https://www.lidovky.cz/diplomaticka-rozepre-smlouva-o-odskodneni-sexualnich-otrokyni-korejcum-nestaci-g1u-/zpravy-svet.aspx?c=A171228_171334_ln_zahranici_mha,Diplomatická rozepře. Smlouva o odškodnění sexuálních otrokyní Korejcům nestačí,"Jižní Korea požaduje přezkoumání smlouvy o odškodnění žen, ze kterých...",lidovky.cz,title
https://www.lidovky.cz/byvaly-fotbalista-weah-oficialne-vyhral-prezidentske-volby-v-liberii-1kv-/zpravy-svet.aspx?c=A171229_193255_ln_zahranici_ele,Bývalá fotbalová hvězda Weah oficiálně vyhrála prezidentské volby v Libérii,Liberijská volební komise v pátek vyhlásila vítězem prezidentských...,lidovky.cz,title
https://www.lidovky.cz/usa-a-kanadu-zasahly-extremni-mrazy-budou-pokracovat-i-v-novem-roce-1f8-/zpravy-svet.aspx?c=A171229_203357_ln_zahranici_ele,"USA a Kanadu zasáhly extrémní mrazy, budou pokračovat i v novém roce","Z Michiganu, který patří k americkým státům zasaženým velkým mrazem, hlásili v pátek až 30 dopravních nehod. Podle...",lidovky.cz,title
https://byznys.lidovky.cz/volkswagen-kvuli-emisni-afere-zaluji-svycarsti-ochranci-prav-spotrebitelu-17g-/firmy-trhy.aspx?c=A171229_155554_firmy-trhy_ele,Volkswagen kvůli emisní aféře žalují švýcarští ochránci práv spotřebitelů,Švýcarská organizace na ochranu práv spotřebitelů SKS žaluje německý automobilový koncern Volkswagen kvůli jeho...,lidovky.cz,title
https://byznys.lidovky.cz/silna-koruna-ukazala-co-umi-porazila-ji-jen-mena-mosambiku-p34-/statni-pokladna.aspx?c=A171229_104659_statni-pokladna_vwl,"Silná koruna ukázala, co umí. Porazila ji jen měna afrického Mosambiku",Česká koruna poráží měny většiny států světa. Ve srovnání agentury Bloomberg nestačilo její letošní posílení pouze na...,lidovky.cz,title
https://byznys.lidovky.cz/softbank-uspela-s-nabidkou-na-koupi-velkeho-podilu-v-uberu-pnq-/firmy-trhy.aspx?c=A171228_212158_firmy-trhy_ele,Japonská SoftBank uspěla s nabídkou na koupi velkého podílu v Uberu,Japonská společnost SoftBank Group uspěla s nabídkou na koupi velkého...,lidovky.cz,title
https://byznys.lidovky.cz/pruzkum-osm-z-deseti-cechu-ceka-ze-se-pristi-rok-nebude-mit-hur-pbz-/firmy-trhy.aspx?c=A171228_170556_firmy-trhy_ele,"Osm z deseti Čechů čeká, že se příští rok nebude mít hůř, vyplývá z průzkumu","Osm z deseti Čechů čeká, že se příští rok nebude mít hůř než v...",lidovky.cz,title
https://sport.lidovky.cz/ibrahimovic-je-v-bowlingu-horsi-i-nez-rooneyho-manzelka-pjn-/fotbal.aspx?c=A171229_171912_ln-sport-fotbal_lar,Ibrahimovic je v bowlingu horší i než Rooneyho manželka,Bowlingovým uměním se švédský fotbalista Zlatan Ibrahimovic rozhodně chlubit nebude.,lidovky.cz,title
https://www.lidovky.cz/recenze-nejvetsi-showman-bezcitneho-podnikatele-vylicil-muzikal-jako-lidumila-g0z-/kultura.aspx?c=A171228_105655_ln_kultura_jto,RECENZE: Největší showman. Bezcitného podnikatele vylíčil muzikál jako lidumila,Muzikál Největší showman nominovaný na tři Zlaté glóby představuje zakladatele slavného cirkusu v...,lidovky.cz,title
https://www.lidovky.cz/konec-legendarniho-monstra-studio-fox-udajne-zrusilo-plany-na-pokracovani-vetrelce-gms-/kultura.aspx?c=A171228_135628_ln_kultura_jto,Konec legendárního monstra? Studio Fox údajně zrušilo plány na pokračování Vetřelce,Snímek Vetřelec: Covenant režiséra Ridleyho Scotta si v kinech nevedl nejlépe. Z plánovaného...,lidovky.cz,title
https://www.lidovky.cz/at-se-reziser-posledniho-z-jediu-omluvi-fanousci-proti-star-wars-zakladaji-petice-giv-/kultura.aspx?c=A171227_112541_ln_kultura_jto,‚Ať se režisér Posledního z Jediů omluví.‘ Fanoušci proti Star Wars zakládají petice,"Ačkoliv kritiku Poslední z Jediů oslovil, tak někteří z fanoušků ságy Star Wars z filmu nadšení...",lidovky.cz,title
https://relax.lidovky.cz/pandy-pro-politiky-nejsou-dobrym-znamenim-thatcherova-s-ni-odmitla-letet-1lv-/zajimavosti.aspx?c=A171229_212342_ln-zajimavosti_ele,‚Pandy pro politiky nejsou dobrým znamením‘. Thatcherová s ní odmítla letět,"Když ředitel Londýnské zoologické společnosti lord Zuckerman v roce 1981 navrhl, aby letadlo tehdejší britské premiérky Margaret Thatcherové svezlo po cestě do Washingtonu pandu Chia Chia, přišlo mu z Downing Street důrazné odmítnutí. Pandy prý nejsou pro politiky „dobrým znamením“. I tuto epizodu...",lidovky.cz,title
https://www.lidovky.cz/konecne-patek-nikam-na-vecirek-nepujdu-mam-ho-skoro-petkrat-tydne-py0-/lide.aspx?c=A171228_184644_lide_ele,"MELZER: Konečně pátek? Nikam na večírek nepůjdu, mám ho skoro pětkrát týdně","Konečně pátek! Naposledy jsem si tohle s velkou radostí řekl někdy ve škole. Od svých šestnácti, kdy jsem začal o...",lidovky.cz,title
https://cestovani.lidovky.cz/hory-v-antarktide-ktere-nemaji-jmena-a-stity-na-ktere-clovek-jeste-nevstoupil-185-/aktuality.aspx?c=A171229_104858_aktuality_ele,"Holečkova Antarktida 2018: Hory, které nemají jména a štíty, na které člověk nevstoupil",Horolezcem chtěl být už od mala. Chtěl si plnit své sny. Na jednu takovou snovou expedici do Antarktidy nyní český...,lidovky.cz,title
